category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Auto Parts,Los Angeles CA,Fisher Auto Parts,(323) 757-4843,9218 S Western Ave,"Los Angeles, CA 90047",CA,90047.0,http://www.fisherautoparts.com,,,no,,,"https://www.linkedin.com/company/fisher-auto-parts, https://www.facebook.com/FisherAutoPartsInc, https://twitter.com/federatedap",,Fisher Auto Parts. Providing world class customer service and reliable auto parts and accessories for over 85 years! Find a store near you and check out our current sales.,http://www.fisherautoparts.com/federated.ico,65,success,USA,Auto Services
Radiator Repair,San Diego CA,C&G Mobile Mechanics,(619) 467-9184,San Diego Ave,"San Diego, CA 92110",CA,92110.0,http://cgmobilemechanics.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Stereo Systems,Chicago IL,Bolkan Corp Trio TV - 11112,(847) 916-2076,9437 Irving Park Rd,"Schiller Park, IL 60176",IL,60176.0,http://bolkancorptriotv11112.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,Valher Auto Electric,(713) 692-9991,617 N Loop E,"Houston, TX 77022",TX,77022.0,http://valherautoelectrictx.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Birmingham AL,Scotts Auto Repair,(205) 621-3300,200 Bearden Rd,"Pelham, AL 35124",AL,35124.0,https://www.scottsautorepair.com,,32 Years,no,,,,,"Scott’s Auto Repair is the leading full-service auto repair shop in Houston, TX. Since 1986, in addition to providing top quality auto repair and car maintenace in Houston",https://www.scottsautorepair.com/favicon.ico?v=2,70,success,USA,Auto Services
Auto Parts,Louisville KY,Highland Automotive,(502) 451-4440,2036 Midland Ave,"Louisville, KY 40204",KY,40204.0,http://highlandautomotiveky.localsearch.com,,(22),no,,,,,,,50,success,USA,Auto Services
Auto Parts,Los Angeles CA,3 C'S Muffler Shop,(310) 839-2442,2608 S La Cienega Blvd,"Los Angeles, CA 90034",CA,90034.0,,,12 Years,no,,,,,,,0,error,USA,Auto Services
Towing,Dallas TX,24 Hour Wrecker Service Inc,(972) 232-4522,,,,,http://yellowpages.com/dallas-tx/mip/baez-towing-516390376,,,no,,,,,,,60,success,USA,Auto Services
Auto AC Repair,Dallas TX,El Camino Transmissions,(214) 748-4716,259 Comstock St,"Dallas, TX 75208",TX,75208.0,http://www.elcaminotransmission.com,,38 Years,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,San Diego CA,Auto Stop Repair,(619) 497-3833,1866 San Diego Ave,"San Diego, CA 92110",CA,92110.0,http://autostoprepair.com,,,no,,,,,,,0,error,USA,Auto Services
Tire Repair,Cincinnati OH,Tire Choice Auto Service Centers,(513) 424-5858,404 N Verity Pkwy,"Middletown, OH 45042",OH,45042.0,https://locations.thetirechoice.com/oh/middletown/404-n-verity-parkway?utm_source=extnet&utm_medium=yext,,,no,,,,,,,70,success,USA,Auto Services
Auto Parts,Los Angeles CA,M & D Auto Parts,(310) 559-1135,8940 National Blvd,"Los Angeles, CA 90034",CA,90034.0,https://www.mdbrake.com/contact-us,,,no,,,,,,,0,error,USA,Auto Services
Radiator Repair,San Diego CA,Bmw Bmw,(619) 299-6540,2120 University Ave,"San Diego, CA 92104",CA,92104.0,http://bmwbmw.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Dallas TX,mmautodallas,(214) 861-8959,3140 oradell lane,"dallas, TX 75220",TX,75220.0,http://mmautodallas.localsearch.com,,27 Years,no,,,,,,,50,success,USA,Auto Services
Automotive Machine Shops,Denver CO,All PRO Automotive Machine & Fabrication,(303) 428-5062,7850 Federal Blvd,"Westminster, CO 80030",CO,80030.0,http://allproautomotivemachinefabrication.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Los Angeles CA,Peters Auto Parts,(323) 305-3133,10952 S Broadway,"Los Angeles, CA 90061",CA,90061.0,http://yellowpages.com/los-angeles-ca/mip/knight-recovery-inc-4517849,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Houston TX,B and R Custom Auto Works,(832) 831-1612,6316 Mykawa Rd,"Houston, TX 77033",TX,77033.0,http://yellowpages.com/houston-tx/mip/b-and-r-custom-auto-works-481173936,,(1),no,,,,,,,65,success,USA,Auto Services
Radiator Repair,San Diego CA,Autoport,(619) 544-2289,3341 Norman Scott Rd,"San Diego, CA 92136",CA,92136.0,http://autoportca.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Francisco CA,Chan & Wong Enterprises Inc,(415) 255-6270,235 Valencia St,"San Francisco, CA 94103",CA,94103.0,http://chanwongenterprisesinc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Louisville KY,Kentucky Battery Outlet,(888) 227-2307,4364 E Blue Lick Rd,"Louisville, KY 40229",KY,40229.0,http://kentuckybatteryoutlet.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Tire Shops,Chicago IL,Two Inc Bonilla's,(773) 994-7966,7235 S Ashland Ave,"Chicago, IL 60636",IL,60636.0,http://twoincbonillas.localsearch.com,,16 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,San Francisco CA,Bay View Auto solutions,(650) 994-4512,211 Industrial St,"San Francisco, CA 94124",CA,94124.0,http://bayviewautosolutions.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Repair,Cincinnati OH,Scotty's Tires,(513) 889-4402,601 Pyramid Hill Blvd,"Hamilton, OH 45013",OH,45013.0,http://yellowpages.com/hamilton-oh/mip/firestone-complete-auto-care-480047260,,14 Years,no,,,,,,,65,success,USA,Auto Services
Car Stereo Systems,Houston TX,Custom Car Stereo,(713) 981-8455,7300 Southwest Fwy,"Houston, TX 77074",TX,77074.0,http://customcarstereotx.localsearch.com,,(3),no,,,,,,,50,success,USA,Auto Services
Radiator Repair,San Diego CA,Car Emergency Service,(619) 330-0514,500 W Washington St,"San Diego, CA 92103",CA,92103.0,http://caremergencyservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,Cy Creek Towing Recovery,(281) 859-0994,9414 Cross Plains Ct,"Houston, TX 77095",TX,77095.0,http://cycreektowingrecovery.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Tire Repair,Cincinnati OH,Assured Automotive,(513) 423-7933,215 Charles St,"Middletown, OH 45042",OH,45042.0,,,(2),no,,,,,,,0,error,USA,Auto Services
Auto Body Shops,San Francisco CA,Exclusively Volvo,(415) 255-6270,235 Valencia St,"San Francisco, CA 94103",CA,94103.0,http://exclusivelyvolvoca.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Francisco CA,Den's Automotive Service,(415) 441-5215,811 Eddy St,"San Francisco, CA 94109",CA,94109.0,http://yellowpages.com/san-francisco-ca/mip/midas-auto-repair-san-francisco-26814040,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Cincinnati OH,Affordable Used Tires,(513) 217-2021,1601 Tytus Ave,"Middletown, OH 45042",OH,45042.0,http://affordableusedtiresoh.localsearch.com,,15 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Louisville KY,Moog Louisville Warehouse,(502) 583-7795,1421 Magazine St,"Louisville, KY 40203",KY,40203.0,http://mlwky.com,,34 Years,no,,,,,,,0,error,USA,Auto Services
Towing,Dallas TX,Reagan Wheels Towing & Transport,(214) 421-7324,,,,,http://reaganwheelstowingtransport.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Louisville KY,Springdale Automotive,(502) 425-4830,8005 Brownsboro Rd,"Louisville, KY 40241",KY,40241.0,http://www.springdaleautomotive.net,,(1),no,,,"https://www.facebook.com/p/GreatWater-Garages-100076375147335/, https://www.linkedin.com/company/greatwatergarages/",,,https://cdn.prod.website-files.com/6446d35854087d27d26309e2/67634a2cdffad93f60decd04_Favicon.png,55,success,USA,Auto Services
Tire Repair,Cleveland OH,Conrad's Tire Express & Total Car Care,(440) 322-6364,264 Broad St,"Elyria, OH 44035",OH,44035.0,http://conradstireexpresstotalcarcare532670098.localsearch.com,,57 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Houston TX,E & A Global Transmission,(713) 239-2148,8407 Bauman Rd,"Houston, TX 77022",TX,77022.0,http://yellowpages.com/houston-tx/mip/e-a-global-transmission-540617440,,(1),no,,,,,,,50,success,USA,Auto Services
Tire Shops,Chicago IL,Kirk Tire Sales Co,(773) 927-1311,3601 S Western Blvd,"Chicago, IL 60609",IL,60609.0,https://kirk-tire-sales-co.edan.io,,,no,,,,,"Kirk Tire Sales Co  in 3601 S Western Blvd, Chicago, IL 60609",https://edan.io/img/favicon.png,70,success,USA,Auto Services
Auto Repair,Columbus OH,L&A Auto Group,(614) 725-3000,2794 Cleveland Ave,"Columbus, OH 43224",OH,43224.0,http://laautogroup.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Dallas TX,A-1 Towing,(513) 212-4591,,,,,http://a1towing515368381.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Dallas TX,Breast Cancer Giv Foundation,(888) 264-8714,,,,,http://breastcancergivfoundationtx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Columbus OH,Harbor Wraps,(614) 532-0858,2852 Westerville Rd,"Columbus, OH 43224",OH,43224.0,http://yellowpages.com/columbus-oh/mip/maaco-collision-repair-auto-painting-8733548,,,no,,,,,,,60,success,USA,Auto Services
Auto AC Repair,Dallas TX,Sovereign Service Center,(214) 905-8411,3502 Singleton Blvd,"Dallas, TX 75212",TX,75212.0,http://sovereignservicecenter.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Houston TX,Daniels Auto,(832) 831-5901,4909 W 34th St,"Houston, TX 77092",TX,77092.0,http://yellowpages.com/houston-tx/mip/aline-automotive-461861185,,(1),no,,,,,,,65,success,USA,Auto Services
Tire Repair,Cincinnati OH,Tire Choice Auto Service Centers,(513) 523-8900,304 W Spring St,"Oxford, OH 45056",OH,45056.0,https://locations.thetirechoice.com/oh/oxford/304-w-spring-street?utm_source=extnet&utm_medium=yext,,,no,,,,,,,75,success,USA,Auto Services
Auto Repair,Houston TX,M & J Paint & Body,(281) 741-5787,1902 Havner Ln,"Houston, TX 77093",TX,77093.0,http://mjpaintbody.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Dallas TX,Uptown Chrysler Dodge Jeep Ram FIAT,(469) 949-5423,2800 W Mockingbird Ln,"Dallas, TX 75235",TX,75235.0,http://www.lovefieldchryslerdodgejeepram.com,,,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Columbus OH,Higher Level Auto Body Shop to Body Sh,(614) 383-7601,2860 Westerville Rd,"Columbus, OH 43224",OH,43224.0,http://yellowpages.com/columbus-oh/mip/maaco-collision-repair-auto-painting-8733548,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Los Angeles CA,Tesla,(310) 410-9880,5840 W Centinela Ave,"Los Angeles, CA 90045",CA,90045.0,http://tesla.com,,,no,,,,,,,65,success,USA,Auto Services
Car Alarm Installation,Los Angeles CA,Alcohol Detection Systems Ignition Interlock,(818) 221-2074,12226 Victory Blvd,"North Hollywood, CA 91606",CA,91606.0,https://www.adsinterlock.com/locations/ca/north-hollywood/12226-victory-blvd?utm_medium=yext&utm_source=ExtNet&y_source=1_MTc3MjEyNjgtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.facebook.com/adsinterlock/, https://www.linkedin.com/company/alcohol-detection-systems/",,"ADS Ignition Interlock installs ignition interlock devices and breathalyzers. Call (818) 221-2074 or visit Extreme Audio Sound at 12226 Victory Blvd, North Hollywood, CA today.",https://www.adsinterlock.com/locations/permanent-b0b701/assets/images/favicons/locations.adsinterlock.com.yext-cdn.com/apple-touch-icon-152x152-precomposed.1a9c63bb.png,75,success,USA,Auto Services
Auto Body Shops,San Francisco CA,ABC Automotive,(415) 441-1579,545 Eddy St,"San Francisco, CA 94109",CA,94109.0,http://abcautomotiveca.localsearch.com,,38 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Columbus OH,Nelson Custom Body,(614) 447-8335,2635 Cleveland Ave,"Columbus, OH 43211",OH,43211.0,http://nelsoncustombody.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Los Angeles CA,Raul Used Lexus Parts,(323) 513-0638,1150 E Imperial Hwy,"Los Angeles, CA 90059",CA,90059.0,http://raulusedlexusparts475103892.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Stereo Systems,Houston TX,E-Race Performance Car Stereo & Alarm,(713) 861-7619,1501 W 18th St Ste A,"Houston, TX 77008",TX,77008.0,http://yellowpages.com/houston-tx/mip/car-stereo-plus-houston-8091570,,,no,,,,,,,65,success,USA,Auto Services
Towing,Dallas TX,Alex/Viking Towing Inc,(800) 477-8738,,,,,http://alexvikingtowinginctx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,San Francisco CA,Claire's,(415) 397-3333,170 Ofarrell St,"San Francisco, CA 94102",CA,94102.0,https://www.claires.com,,,no,,"9a65e97ebe8141fca0c4fd686f70996b@sentry.wixpress.com, 0fd2930120484402ac9adfb9e05cacd5@o37417.ingest.sentry.io, 8c4075d5481d476e945486754f783364@sentry.io","https://www.facebook.com/claires/, https://www.instagram.com/clairesstores/",,"Claire's Essentials, LLC - We provide ear piercing that is gentle safe and fun for all ages!",https://static.wixstatic.com/media/cd4160_beb000f11bbf44b8890d303a7a28aaf2%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/cd4160_beb000f11bbf44b8890d303a7a28aaf2%7Emv2.png,75,success,USA,Auto Services
Tire Repair,Cleveland OH,Olde Eight Automotive,(330) 467-3427,9805 Olde 8 Rd,"Northfield, OH 44067",OH,44067.0,http://www.olde8automotive.com,,55 Years,no,,service@olde8automotive.com,https://www.facebook.com/Olde8Automotive/,,We Treat Your Car Like Family,https://www.olde8automotive.com/wp-content/uploads/2022/10/Olde-8-Logo-large-120x120.png,75,success,USA,Auto Services
Auto Repair,Houston TX,Guillen Auto Repair & Electric,(713) 694-6123,856 E Little York Rd,"Houston, TX 77076",TX,77076.0,http://guillenautorepairandelectric.com,,(1),no,,guillen_auto@comcast.net,,,Designed and developed by Codify Design Studio - codifydesign.com,,85,success,USA,Auto Services
Radiator Repair,San Diego CA,Quality Auto Repair,(619) 349-2723,3120 Main St,"San Diego, CA 92113",CA,92113.0,https://davesqualityauto.com,,,no,,astigma@astigmatic.com,"https://www.facebook.com/SanDiegoMobileMechanic, https://www.linkedin.com/mynetwork/",,,"https://img1.wsimg.com/isteam/ip/c85c5ceb-987e-4fa1-ab13-a3bf134d026d/BMW%20GIF.GIF/:/rs=w:57,h:57,m",75,success,USA,Auto Services
Tire Shops,Chicago IL,Carson Tire Service Inc.,(312) 666-7457,1627 W Hubbard St,"Chicago, IL 60622",IL,60622.0,http://carsontireserviceinc13303226.localsearch.com,,49 Years,no,,,,,,,50,success,USA,Auto Services
Towing,Dallas TX,Tri Power Inc.,(800) 628-0434,,,,,http://tripowerinctx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto AC Repair,Dallas TX,Dallas Bus Inc,(214) 371-5049,3621 Works Ave,"Dallas, TX 75216",TX,75216.0,http://www.dallasbusrepair.com,,40 Years,no,,,,,,,65,success,USA,Auto Services
Car Alarm Installation,Los Angeles CA,Intoxalock Ignition Interlock,(562) 486-3299,12722 Philadelphia St,"Whittier, CA 90601",CA,90601.0,https://www.intoxalock.com/locations/ca/whittier/12722-philadelphia-street-5214?utm_medium=yext&utm_source=ExtNet&y_source=1_MTUzNzg1MzEtNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Ten-Four Auto in Whittier, CA. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,75,success,USA,Auto Services
Auto Parts,Louisville KY,O'Reilly Auto Parts,(502) 937-6934,9401 Dixie Hwy,"Louisville, KY 40272",KY,40272.0,https://locations.oreillyauto.com/ky/louisville/autoparts-3938.html,,,no,,,,,,,0,timeout,USA,Auto Services
Car Stereo Systems,Chicago IL,Best Buy,(708) 425-0547,578 Chicago Ridge Mall,"Chicago Ridge, IL 60415",IL,60415.0,http://www.bestbuy.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto AC Repair,Dallas TX,Selective Autoplex,(214) 575-7929,13720 Floyd Cir,"Dallas, TX 75243",TX,75243.0,http://www.selectiveautoplex.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,Indianapolis IN,Access Lock Inc.,(317) 446-3600,,,,,https://accesslockindy.com,,9 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,Chicago IL,Xcellent Tires & Service,(773) 743-8800,6233 N California Ave,"Chicago, IL 60659",IL,60659.0,https://www.xcellenttires.com,,,no,,,,,"At Xcellent Auto Repair, we believe in providing reliable, honest, and transparent services. Our state-of-the-art facility is equipped with the latest technology to diagnose and repair your vehicle efficiently and accurately. Whether you need routine maintenance, complex repairs, or specialized services, we have the expertise to handle it all.",https://www.xcellenttires.com/favicon.ico,70,success,USA,Auto Services
Auto Parts,Los Angeles CA,United Automotive Care Center,(310) 838-7344,8916 Ellis Ave,"Los Angeles, CA 90034",CA,90034.0,https://www.unitedautorc.com,,33 Years,no,,,https://www.facebook.com/unitedautorc/,,"United Automotive Repair Center is the most reliable car mechanic team serving Santa Monica, Culver City, and other west-side communities. Visit us today.",https://www.unitedautorc.com/images/favicon/apple-touch-icon.png,75,success,USA,Auto Services
Tire Repair,Cincinnati OH,Dempster,(513) 422-6354,N 135 N Verity Pkwy,"Middletown, OH 45042",OH,45042.0,http://dempster.localsearch.com,,85 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Columbus OH,Ray's Auto Painting & Collision,(614) 928-3351,3380 E Main St,"Columbus, OH 43213",OH,43213.0,http://yellowpages.com/columbus-oh/mip/elite-custom-collision-22809006,,,no,,,,,,,65,success,USA,Auto Services
Tire Repair,Cincinnati OH,"Whitewater Motors, Inc.",(812) 637-3211,158 Harrison Brookville Rd,"West Harrison, IN 47060",IN,47060.0,https://www.whitewatermotors.com,,52 Years,no,,Jeff@whitewatermotors.com,"https://www.facebook.com/whitewatermotors/, https://www.instagram.com/whitewatermotors1976/",,"West Harrison, IN New, Whitewater Motors sells and services  vehicles in the greater West Harrison area",https://pictures.dealer.com/w/whitewatermotorspreowned/1146/dcd76154b0ca2b6e94d268ad8bc0b296x.jpg,75,success,USA,Auto Services
Tire Shops,Chicago IL,E & J Tire Services,(773) 723-9682,8501 S Racine Ave,"Chicago, IL 60620",IL,60620.0,http://ejtireservices.localsearch.com,,21 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Houston TX,mint america auto service,(832) 582-7218,335 north loop west,"houston, TX 77008",TX,77008.0,http://mintamericaautoservice.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Tire Repair,Cincinnati OH,Dempster Tire Pros,(513) 422-6354,135 N Verity Pkwy,"Middletown, OH 45042",OH,45042.0,http://www.dempstertire.com/locations/view/394,,91 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Louisville KY,J-Town Auto Center,(502) 266-5178,9905 Taylorsville Rd,"Louisville, KY 40299",KY,40299.0,http://jtownautocenter.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto Repair,Columbus OH,Accurate Auto Body,(614) 626-4974,3380 E Main St,"Columbus, OH 43213",OH,43213.0,http://yellowpages.com/columbus-oh/mip/dent-magic-461734475,,13 Years,no,,,,,,,65,success,USA,Auto Services
Tire Shops,Chicago IL,Firestone Complete Auto Care,(773) 227-1300,4465 W Grand Ave,"Chicago, IL 60639",IL,60639.0,http://www.bridgestonetire.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Chicago IL,Gomez Tires,(773) 254-9193,3834 S Kedzie Ave,"Chicago, IL 60632",IL,60632.0,http://www.gomeztiresandwheels.com,,21 Years,no,,,,,,,0,error,USA,Auto Services
Radiator Repair,San Diego CA,Auto Repair Tires & Repair,(619) 354-2534,2140 Hayden Way,"San Diego, CA 92110",CA,92110.0,http://stancoautoair.com,,,no,,"your@email.com, stancoautomotive@aol.com",https://www.facebook.com/SanDiegoAutomotiveAirConditioningRepair,,"Stanco Automotive Air in San Diego, CA has been a leader in auto air conditioning and related services for more than 30 years.",https://irp.cdn-website.com/b12903d5858b45f3af4fdf249f520df2/site_favicon_16_1619588088341.ico,75,success,USA,Auto Services
Auto Repair,Columbus OH,Custom Fleet & Auto Body,(614) 443-5338,3303 E 11th Ave,"Columbus, OH 43219",OH,43219.0,http://customfleetautobody.localsearch.com,,20 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Houston TX,David Auto Works,(281) 687-2452,10401 Airline Dr,"Houston, TX 77037",TX,77037.0,http://yellowpages.com/houston-tx/mip/houston-alignment-462558505,,(1),no,,,,,,,65,success,USA,Auto Services
Auto Repair,Columbus OH,Sagle Brothers Inc,(614) 414-6262,2629 Johnstown Rd,"Columbus, OH 43219",OH,43219.0,http://saglesautomotivepaints.com,,,no,,jsteiger@saglesautomotivepaints.com,,,,,60,success,USA,Auto Services
Auto Body Shops,San Francisco CA,AA Auto garage repair inc,(415) 503-1645,255 10th St,"San Francisco, CA 94103",CA,94103.0,https://www.fastwebhost.com,,30 Years,no,,username@example.com,"http://twitter.com/fastwebhoster, http://www.facebook.com/FastWebHost",,"Best cheap web hosting services with a free domain. Also, offering managed WordPress, VPS hosting solutions with 24x7 fast and knowledgeable technical support.",https://www.fastwebhost.com/assets/img/apple-icon.png,85,success,USA,Auto Services
Auto Parts,Louisville KY,Thorobred Automotive Service/Parts,(502) 969-6161,8104 Blue Lick Rd,"Louisville, KY 40219",KY,40219.0,http://thorobred-services.edan.io,,(1),no,,,,,"Thorobred Automotive Services  in 8104 Blue Lick Rd, Louisville, KY 40219",http://edan.io/img/favicon.png,75,success,USA,Auto Services
Towing,Dallas TX,B & J Towing,(708) 465-1015,,,,,http://bjtowingtx.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Towing,Dallas TX,A-1 All Night Service,(800) 824-0623,,,,,http://a1allnightservice.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Dallas TX,Santiam Towing & Recovery,(877) 859-5757,,,,,http://yellowpages.com/lewisville-tx/mip/north-texas-crane-service-inc-466129306,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Francisco CA,British Motor Car,(415) 441-8484,901 Van Ness Ave,"San Francisco, CA 94109",CA,94109.0,http://britishmotorcar.localsearch.com,,79 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Chicago IL,M-Ojeda Tire Shop,(773) 277-0675,3148 W 25th St,"Chicago, IL 60623",IL,60623.0,https://www.mojedatireshop.com/m-ojeda-tireshop,,31 Years,no,,"605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com, mojedatireshop47@gmail.com, tireshop47@yahoo.com",,,"mojedatireshop.com/mojedatireshop, if needed to contact M.Ojeda Tire Shop, please contact us",https://static.wixstatic.com/media/077dbf_3235092095c6407ca512f9168917bf24%7Emv2.png/v1/fill/w_192%2Ch_192%2Clg_1%2Cusm_0.66_1.00_0.01/077dbf_3235092095c6407ca512f9168917bf24%7Emv2.png,70,success,USA,Auto Services
Auto Body Shops,San Francisco CA,Auto City Car Wash,(415) 565-6700,505 S Van Ness Ave,"San Francisco, CA 94110",CA,94110.0,http://autocitycarwash.localsearch.com,,41 Years,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Louisville KY,Junior Tires,(502) 969-2813,3 Preston Hwy,"Louisville, KY 40213",KY,40213.0,http://juniortires562718119.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Los Angeles CA,Auto Color Specialists Inc,(310) 856-3644,12801 S Broadway,"Los Angeles, CA 90061",CA,90061.0,http://autocolorspecialistsinc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Louisville KY,Pewee Valley Auto Service,(502) 241-5444,406 Central Ave,"Pewee Valley, KY 40056",KY,40056.0,http://peweevalleyautoservice.localsearch.com,,16 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Columbus OH,Tom Garner Auto & Collision,(614) 478-7611,1900 N Cassady Ave,"Columbus, OH 43219",OH,43219.0,http://tomgarnerautocollision.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Repair,Louisville KY,KENTUCKIANA,(502) 377-9673,PO Box 121,"Brooks, KY 40109",KY,40109.0,http://kentuckiana.localsearch.com,,15 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Los Angeles CA,Luis Muffler,(323) 755-6234,12630 S Vermont Ave,"Los Angeles, CA 90044",CA,90044.0,http://yellowpages.com/los-angeles-ca/mip/normandie-muffler-shop-5330819,,,no,,,,,,,60,success,USA,Auto Services
Car Alarm Installation,Los Angeles CA,Intoxalock Ignition Interlock,(213) 463-3591,4855 Marine Ave,"Lawndale, CA 90260",CA,90260.0,http://www.intoxalock.com,,,no,,,"https://www.facebook.com/intoxalock, https://www.linkedin.com/company/intoxalock",,,https://www.intoxalock.com/getmedia/97ef67ee-a8ca-41c3-b9ff-c08563d542dc/favicon.webp,65,success,USA,Auto Services
Towing,Dallas TX,Heartland Towing & Recovery Inc,(888) 522-5610,,,,,http://heartlandtowingrecoveryinc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Dallas TX,Go Luxury Auto Group,(469) 529-8243,148 Riveredge Dr Ste 120,"Dallas, TX 75207",TX,75207.0,https://www.goluxuryauto.com,,5 Years,no,,bbellamine@goluxuryauto.com,"https://twitter.com/GoLuxuryAuto, https://www.instagram.com/goluxuryauto/, https://www.facebook.com/goluxuryauto/",,"Go Luxury is your boutique destination for luxury pre-owned and exotic automobiles in Dallas, TX, delivering your next luxury automobile with a personal touch.  
",https://pictures.dealer.com/g/goluxuryauto/0387/4dae3c93529d67a019f348c51de949e8x.jpg,75,success,USA,Auto Services
Radiator Repair,San Diego CA,R & M Auto Electric,(619) 262-1848,3711 National Ave,"San Diego, CA 92113",CA,92113.0,http://plus.google.com/104772588778734667589/about?hl=es,,,no,,,https://www.linkedin.com/showcase/googleworkspace/,,,https://workspace.google.com/static/favicon.ico?cache=4926369,45,success,USA,Auto Services
Tire Shops,Chicago IL,Art Tires Inc,(773) 376-8500,3359 S Morgan St,"Chicago, IL 60608",IL,60608.0,http://arttiresinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Columbus OH,2 J's Collision and Automotive Center,(614) 338-8771,911 Stelzer Rd,"Columbus, OH 43219",OH,43219.0,http://2jscollisionandautomotivecenter.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Houston TX,Chanchavac Auto Repair,(281) 235-5273,2707 Crossview Dr,"Houston, TX 77063",TX,77063.0,http://chanchavacautorepair.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Dallas TX,Trinity Truck Repair & Tires,(214) 436-0003,7133 S Central Expy,"Dallas, TX 75216",TX,75216.0,https://trinitytruckrepair.com/?y_source=1_MTAyMjU5NzU2OC01NTMtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,10 Years,no,,,,,,,60,success,USA,Auto Services
