category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6164,7800 Montgomery Rd,"Cincinnati, OH 45236",OH,45236.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/7800-montgomery-rd/?lw_cmp=IYP_YPC_MLP_5800,,100 Years,no,,,,,,,70,success,USA,Auto Services
Auto Body Shops,San Diego CA,International Auto Body & Paint,(619) 281-4642,4326 Euclid Ave,"San Diego, CA 92115",CA,92115.0,https://intautobodycollision.com,,27 Years,no,,,,,,,0,error,USA,Auto Services
Auto Repair,Memphis TN,On Time Automotive,(901) 509-2225,3226 Chelsea Ave,"Memphis, TN 38108",TN,38108.0,http://ontimeautomotive.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,San Diego CA,Maaco Collision Repair & Auto Painting,(858) 429-9983,5670 Kearny Villa Rd,"San Diego, CA 92123",CA,92123.0,http://maacocollisionrepairautopainting2694080.localsearch.com,,(7),no,,,,,,,50,success,USA,Auto Services
Radiator Repair,New York NY,Auto Tech Repair Ctr,(718) 403-0363,113 Hamilton Ave,"Brooklyn, NY 11231",NY,11231.0,http://autotechrepairctr.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,New York NY,Exclusive Auto Fashion Inc,(718) 638-6100,1077 Atlantic Ave,"Brooklyn, NY 11238",NY,11238.0,http://exclusiveautofashioninc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Danken Auto Parts,(718) 222-0474,84 18th St,"Brooklyn, NY 11232",NY,11232.0,http://dankenautopartsny.localsearch.com,,31 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Adonis Done,(929) 715-4298,110 Humboldt St Apt 3C,"Brooklyn, NY 11206",NY,11206.0,http://adonisdone.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Los Angeles CA,G Man Automotive Service,(310) 558-8068,3678 Overland Ave,"Los Angeles, CA 90034",CA,90034.0,http://gmanautomotiveservice.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,BJ's Tire Center,(844) 700-8473,6626 Metropolitan Ave,"Middle Village, NY 11379",NY,11379.0,https://tires.bjs.com/stores/view/4161,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Body Shops,San Diego CA,Caliber Collision,(619) 295-2101,2505 University Ave,"San Diego, CA 92104",CA,92104.0,https://www.caliber.com/find-a-location/san-diego-north-park,,78 Years,no,,SanDiegoNorthPark@CaliberCollision.com,"https://www.facebook.com/calibercollisioncenters/, https://twitter.com/CaliberAutoBody, https://www.instagram.com/calibercollision/?hl=en",,"Need a dependable body shop in North Park? You can trust the pros at Caliber. Our auto repair center also serves University Heights, Hillcrest and beyond.",https://www.caliber.com/favicons/outline-bg/apple-icon-57x57.png,85,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Manuel's Iron Radiators,(323) 778-6591,8804 S Vermont Ave,"Los Angeles, CA 90044",CA,90044.0,http://manuelsironradiators.localsearch.com,,39 Years,no,,,,,,,65,success,USA,Auto Services
Towing,San Antonio TX,Wide Open Transport,(210) 517-8002,12126 Valliant St Ste 100,"San Antonio, TX 78216",TX,78216.0,http://wideopentransport.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,KRS ROAD SERVICE,(469) 831-1855,11490 Audelia Rd,"Dallas, TX 75243",TX,75243.0,http://krsroadservice.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6159,10400 Reading Rd,"Cincinnati, OH 45241",OH,45241.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/10400-reading-rd/?lw_cmp=IYP_YPC_MLP_19372,,100 Years,no,,,,,,,75,success,USA,Auto Services
Auto Parts,Cincinnati OH,Michel Tires Plus,(513) 297-6187,10333 Reading Rd,"Cincinnati, OH 45241",OH,45241.0,https://www.tiresplus.com/ohio/cincinnati/10333-reading-rd/?lw_cmp=IYP_YPC_MLP_227570,,50 Years,no,,,,,,,70,success,USA,Auto Services
Towing,San Antonio TX,Prime Time Adjusters of San Antonio,(210) 599-0673,9739 Cobb St,"San Antonio, TX 78217",TX,78217.0,http://primetimeadjustersofsanantonio.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Pick  N Pull Incorporated,(210) 624-2830,11795 Applewhite Rd,"San Antonio, TX 78224",TX,78224.0,http://www.picknpullsa.com,,40 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,New York NY,Vms 68-31,(718) 779-3500,6831 Eliot Ave,"Middle Village, NY 11379",NY,11379.0,http://www.pacetire.com,,,no,,,,,"Welcome to Pace Tire Pros, your trusted source for complete auto repair and maintenance in the New York City area!",https://pacetire.com/favicon.ico?v=2,60,success,USA,Auto Services
Car Alarm Installation,New York NY,Intoxalock Ignition Interlock,(732) 504-3523,902 Main St,"Belford, NJ 07718",NJ,7718.0,https://www.intoxalock.com/locations/nj/belford/902-main-street-7684?utm_medium=yext&utm_source=ExtNet&y_source=1_MTU2MzU3MDktNTUzLWxvY2F0aW9uLndlYnNpdGU%3D,,,no,,johndoe@example.com,"https://www.linkedin.com/company/intoxalock, https://www.facebook.com/Intoxalock/",,"Get ignition interlock installation at Lentz Auto Body LLC in Belford, NJ. Quick, reliable service from an authorized Intoxalock installer. Schedule your appointment now!",https://www.intoxalock.com/locations/permanent-b0b701/assets/images/favicon.8472eea3.ico,75,success,USA,Auto Services
Tire Shops,New York NY,Irving Tire Co,(718) 726-3042,6201 Northern Blvd,"Woodside, NY 11377",NY,11377.0,http://yellowpages.com/woodside-ny/mip/whos-papi-tires-3592374,,,no,,,,,,,65,success,USA,Auto Services
Remanufactured Engines,New York NY,G & D Car Care,(718) 946-7696,2516 McDonald Ave,"Brooklyn, NY 11223",NY,11223.0,http://www.acdelco.com,,110 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,D and B Service,(901) 249-6583,3395 Macon Rd,"Memphis, TN 38122",TN,38122.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-repair-service-inc-468740448,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Mendez Auto Repair,(901) 425-4687,3416 Macon Rd,"Memphis, TN 38122",TN,38122.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-repair-service-inc-468740448,,,no,,,,,,,65,success,USA,Auto Services
Car Stereo Systems,Los Angeles CA,WoofersEtc,(323) 231-3525,1045 E 32nd St,"Los Angeles, CA 90011",CA,90011.0,http://www.woofersetc.com,,44 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,Tire Shop Center & More,(347) 533-7273,110 Jamaica Ave,"Brooklyn, NY 11207",NY,11207.0,http://tscmore.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto AC Repair,Los Angeles CA,N & W German Auto Repair' Inc,(323) 938-5418,5835 W Pico Blvd,"Los Angeles, CA 90019",CA,90019.0,http://northsafety.com,,(1),no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,San Diego CA,San Diego Locksmith,(619) 734-7504,,,,,https://www.san-diego-locksmith.com,,,no,,,,,,,0,timeout,USA,Auto Services
Auto Parts,Cleveland OH,Bedford Nissan,(440) 439-5785,18115 Rockside Rd,"Bedford, OH 44146",OH,44146.0,https://www.bedfordnissan.com,,(16),no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,60th St Tire Shop Corp,(347) 425-1788,1201 60th St,"Brooklyn, NY 11219",NY,11219.0,http://60thsttireshopcorp.localsearch.com,,22 Years,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,San Diego CA,GM Automotive and Diesel Solutions,(619) 962-4605,2766 via orange way suite H,"spring valley, CA 91978",CA,91978.0,http://gmautomotiveanddieselsolutions.localsearch.com,,17 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6161,661 Northland Blvd,"Cincinnati, OH 45240",OH,45240.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/661-northland-blvd/?lw_cmp=IYP_YPC_MLP_5037,,100 Years,no,,,,,,,75,success,USA,Auto Services
Towing,San Antonio TX,B&S Towing,(210) 291-3621,4984 higdon rd,"san antonio, TX 78223",TX,78223.0,http://bstowingtx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,Mobile Tire Service,(214) 281-9832,,"Dallas, TX 75217",TX,75217.0,http://mobiletireservice.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Rayco,(210) 455-3839,3722 SW Loop 410,"San Antonio, TX 78227",TX,78227.0,http://yellowpages.com/san-antonio-tx/mip/best-fleet-service-475694719,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,City,(323) 662-3254,4751 Santa Monica Blvd,"Los Angeles, CA 90029",CA,90029.0,http://yellowpages.com/los-angeles-ca/mip/cultural-affairs-department-464858223,,,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,San Diego CA,Luxury Auto Body,(858) 560-5898,9660 Aero Dr,"San Diego, CA 92123",CA,92123.0,http://www.luxuryab.com,,32 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,A & S Auto Body & Repair,(818) 693-1146,2137 S Western Ave,"Los Angeles, CA 90018",CA,90018.0,http://asautobodyrepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cleveland OH,Ken Ganley Subaru Wickliffe,(440) 585-1000,28840 Euclid Ave,"Wickliffe, OH 44092",OH,44092.0,http://www.ganleyeastsubaru.com,,(5),no,,,,,,,0,timeout,USA,Auto Services
Tire Repair,San Jose CA,Bruce's Tire & Auto,(510) 651-4701,2420 Prune Ave,"Fremont, CA 94539",CA,94539.0,https://www.brucestire.com/Contact/Find-Us,,(1),no,,,,,,,0,timeout,USA,Auto Services
Auto Repair,Memphis TN,Rya,(901) 249-5603,3401 Jackson Ave,"Memphis, TN 38122",TN,38122.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-repair-service-inc-468740448,,,no,,,,,,,65,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Condor Manufacturing Inc,(510) 683-9931,44755 S Grimmer Blvd Ste F,"Fremont, CA 94538",CA,94538.0,http://condormanufacturinginc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Genuine Parts Company,(718) 786-8286,30 Review Ave,"Long Island City, NY 11101",NY,11101.0,http://genuinepartscompany504527530.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,A & F Auto Paint Supply,(323) 641-0408,3271 W Pico Blvd,"Los Angeles, CA 90019",CA,90019.0,http://afautopaintsupply.localsearch.com,,15 Years,no,,,,,,,65,success,USA,Auto Services
Auto Parts,New York NY,Auto Parts Club Inc,(718) 381-1010,136 Morgan Ave,"Brooklyn, NY 11237",NY,11237.0,http://yellowpages.com/brooklyn-ny/mip/auto-parts-club-inc-2934839,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,New York NY,Cuba Tire Shop,(347) 413-6523,2587 Atlantic Ave,"Brooklyn, NY 11207",NY,11207.0,http://cubatireshop.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cleveland OH,Sears Auto Center,(440) 777-8395,5000 Great Northern Mall,"North Olmsted, OH 44070",OH,44070.0,http://www.sears.com,,(1),no,,,,,,,50,success,USA,Auto Services
Tire Shops,New York NY,Quantum Calibrations,(718) 458-2500,3002 Newtown Ave,"Astoria, NY 11102",NY,11102.0,http://www.106sttire.com,,,no,,,"https://twitter.com/106st, https://instagram.com/106st_tire, https://www.facebook.com/106ST/",,The mechanics at 106 St. Tire & Wheel are eager to help you recognize the importance of auto repair and vehicle maintenance while saving money!,https://106sttire.com/favicon.ico?v=2,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,Michel Tires Plus,(513) 214-2972,11994 Chase Plz,"Cincinnati, OH 45240",OH,45240.0,https://www.tiresplus.com/ohio/forest-park/11994-chase-plz/?lw_cmp=IYP_YPC_MLP_239545,,50 Years,no,,,,,,,75,success,USA,Auto Services
Tire Shops,New York NY,Monde's Tire,(718) 804-0288,5509 Church Ave,"Brooklyn, NY 11203",NY,11203.0,http://mondestire.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Dallas Emergency Roadside Assistance,(214) 269-7470,3204 Basil Ct,"Dallas, TX 75204",TX,75204.0,http://dallasemergencyroadsideassistance.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,New York NY,Ties Are US,(718) 633-1517,5315 15th Ave,"Brooklyn, NY 11219",NY,11219.0,http://yellowpages.com/brooklyn-ny/mip/express-tire-shop-7127517,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Memphis TN,Automotive Repair for Less,(901) 358-9955,2975 James Rd,"Memphis, TN 38128",TN,38128.0,http://automotiverepairforless.localsearch.com,,16 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,San Diego CA,Annex San Diego 1 Inc.,(858) 586-1200,8605 Commerce Ave Ste B,"San Diego, CA 92121",CA,92121.0,http://annexsandiego1inc.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Laguna Radiators,(323) 750-9834,8017 S Broadway,"Los Angeles, CA 90003",CA,90003.0,http://yellowpages.com/los-angeles-ca/mip/laguna-radiators-4083463,,34 Years,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Diego CA,California Collision Factory Miramar,(858) 271-8500,8680 Miramar Rd,"San Diego, CA 92126",CA,92126.0,http://californiacollisionfactorymiramar.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,New York NY,Tilden Auto,(347) 529-7848,1011 Utica Ave,"Brooklyn, NY 11203",NY,11203.0,http://tildenauto.localsearch.com,,19 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Los Angeles CA,Reginorojas Auto Shop,(323) 432-2482,4200 S Vermont Ave,"Los Angeles, CA 90037",CA,90037.0,http://yellowpages.com/los-angeles-ca/mip/cl-auto-body-shop-11397574,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Dallas TX,Abaas Lock & Auto,(214) 308-2775,2804 Martin Luther King Jr Blvd,"Dallas, TX 75215",TX,75215.0,http://abaaslockautotx.localsearch.com,,12 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Memphis TN,Solucion Automotric,(901) 425-4577,3421 Jackson Ave,"Memphis, TN 38122",TN,38122.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-repair-service-inc-468740448,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,New York NY,A to Z Autoglass,(718) 499-4242,719 3rd Ave,"Brooklyn, NY 11232",NY,11232.0,http://atozautoglassny.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,San Antonio TX,Rocket Towing & Recovery,(210) 574-5085,162 Ranch Valley Dr,"San Antonio, TX 78227",TX,78227.0,http://rockettowingrecovery.localsearch.com,,21 Years,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Los Angeles CA,Clark's Autos & Trucks,(323) 256-9004,4661 Eagle Rock Blvd,"Los Angeles, CA 90041",CA,90041.0,http://clarksautostrucks.localsearch.com,,49 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6172,9700 Colerain Ave,"Cincinnati, OH 45251",OH,45251.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/9700-colerain-ave/?lw_cmp=IYP_DEX_ESS_12254,,100 Years,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Jv Radiators,(323) 266-2488,4249 E Olympic Blvd,"Los Angeles, CA 90023",CA,90023.0,http://jvradiators.localsearch.com,,51 Years,no,,,,,,,50,success,USA,Auto Services
Car Stereo Systems,Los Angeles CA,RadioShack,(323) 465-0597,5786 1/2 Melrose Ave,"Los Angeles, CA 90038",CA,90038.0,http://radioshack14676078.localsearch.com,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6165,6345 Glenway Ave,"Cincinnati, OH 45211",OH,45211.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/6345-glenway-ave/?lw_cmp=IYP_YPC_MLP_21288,,100 Years,no,,,,,,,70,success,USA,Auto Services
Roadside Assistance,Dallas TX,Dealer Auto Glass Dalals,(972) 373-3643,7919 Lake June Rd,"Dallas, TX 75217",TX,75217.0,http://www.dealerautoglassdallas.com/our-service-team.html,,10 Years,no,,,"https://www.facebook.com/dealerautoglassdallas, https://twitter.com/carglassdallas",,Coming to you seven days a week for the ultimate convenience. Our award winning windshield replacement company in Dallas is going to wow you.,http://www.dealerautoglassdallas.com/apple-touch-icon-57x57.png,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6151,7978 Beechmont Ave,"Cincinnati, OH 45255",OH,45255.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/7978-beechmont-ave/?lw_cmp=IYP_YPC_MLP_752221,,100 Years,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,Dallas TX,Auto Clinique 24hr Locksmith,(817) 678-7628,17921 Preston Rd,"Dallas, TX 75252",TX,75252.0,https://www.dallaslocksmith.us,,(1),no,,,,,"Sometimes Dallas traffic is not the toughest part of your day. Sometimes it is a locked door, a missing key, or a key fob that decides it is done working right outside a store on Greenville Ave. Auto Clinique 24hr Locksmith is here for those moments. Call Now 817-678-7628",https://www.dallaslocksmith.us/favicon.png,70,success,USA,Auto Services
Towing,San Antonio TX,Almighty Towing,(210) 505-6508,206 Beam Blvd,"San Antonio, TX 78221",TX,78221.0,http://almightytowing.localsearch.com,,13 Years,no,,,,,,,50,success,USA,Auto Services
Auto AC Repair,Los Angeles CA,Glassell Park Automotive & EAGLE ROCK TIRES,(323) 254-1600,3726 Eagle Rock Blvd,"Los Angeles, CA 90065",CA,90065.0,http://glassellparkautomotiveeaglerocktires.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,CarStart,(877) 749-9570,3824 Cedar Springs Rd #305,"Dallas, TX 75219",TX,75219.0,http://carstart.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto Parts,Cincinnati OH,Firestone Complete Auto Care,(513) 297-6152,4625 Eastgate Blvd,"Cincinnati, OH 45245",OH,45245.0,https://www.firestonecompleteautocare.com/ohio/cincinnati/4625-eastgate-blvd/?lw_cmp=IYP_YPC_MLP_7498,,100 Years,no,,,,,,,75,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Image Precision Machine Inc,(510) 353-9633,1400 Fulton Pl,"Fremont, CA 94539",CA,94539.0,http://imageprecisionmachineinc.localsearch.com,,31 Years,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Gomez Radiators,(323) 221-7100,5168 Valley Blvd,"Los Angeles, CA 90032",CA,90032.0,http://yellowpages.com/los-angeles-ca/mip/gomez-radiators-483942551,,18 Years,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Los Angeles CA,A & M Auto Repair and LaBrea Auto Body,(323) 936-2581,859 N La Brea Ave Ste Ave.,"Los Angeles, CA 90038",CA,90038.0,http://amautorepairandlabreaautobody.localsearch.com,,32 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,Jaarah Auto Wholesale Corp,(718) 768-4523,774 3rd Ave,"Brooklyn, NY 11232",NY,11232.0,http://jaarahautowholesalecorp.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Tire Shops,New York NY,BJ's Tire Center,(201) 442-3471,2100 88th St,"North Bergen, NJ 07047",NJ,7047.0,https://tires.bjs.com/stores/view/4193,,,no,,,,,,,0,timeout,USA,Auto Services
Tire Repair,San Jose CA,Precision Tune Auto Care,(650) 625-0447,1932 Old Middlefield Way,"Mountain View, CA 94043",CA,94043.0,http://mountainviewautobodycenter.com,,16 Years,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,Cross Island Tire & Wheel,(718) 257-3160,739 Rockaway Ave,"Brooklyn, NY 11212",NY,11212.0,http://crossislandtirewheel.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,G L Radiators,(323) 566-7664,10907 S Alameda St,"Los Angeles, CA 90059",CA,90059.0,http://glradiators.localsearch.com,,18 Years,no,,,,,,,60,success,USA,Auto Services
Auto Repair,Memphis TN,West Tennessee Kustom Rides,(901) 572-1644,867 E Brooks Rd,"Memphis, TN 38116",TN,38116.0,http://yellowpages.com/memphis-tn/mip/custom-crazy-auto-578877438,,9 Years,no,,,,,,,65,success,USA,Auto Services
Towing,San Antonio TX,CABANA TOWING,(512) 538-6045,6623 Babcock Rd,"San Antonio, TX 78249",TX,78249.0,http://cabanatowing.localsearch.com,,11 Years,no,,,,,,,60,success,USA,Auto Services
Auto Parts,New York NY,American Taximeter & Communications Inc,(718) 937-4600,2146 44th Dr,"Long Island City, NY 11101",NY,11101.0,http://at-c.com,,,no,,,,,,,65,success,USA,Auto Services
Radiator Repair,Los Angeles CA,Radiator,(323) 268-9843,4250 E Cesar E Chavez Ave,"Los Angeles, CA 90063",CA,90063.0,https://www.autorepairconnect.com/automotive/radiator-repair-shops/beverly-hills/ca/3.html,,,no,,,,,,,70,success,USA,Auto Services
Radiator Repair,Los Angeles CA,J V Radiator Shop,(323) 981-9688,4931 E Olympic Blvd,"Los Angeles, CA 90022",CA,90022.0,http://yellowpages.com/los-angeles-ca/mip/full-moon-pickle-544039958,,37 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Los Angeles CA,Auto Collision Repair Solutions,(323) 496-3987,4810 Santa Monica Blvd,"Los Angeles, CA 90029",CA,90029.0,http://autocollisionrepairsolutions.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,New York NY,Luna Tire Shop,(718) 403-9769,144 4th Ave,"Brooklyn, NY 11217",NY,11217.0,http://tireshopnearme.net/shop/luna-tire-shop-brooklyn-new-york-ny,,,no,,,,,,,0,timeout,USA,Auto Services
Roadside Assistance,San Diego CA,Road One,(619) 661-1022,3333 National Ave,"San Diego, CA 92113",CA,92113.0,https://www.roadone.com,,,no,,,,,,,0,timeout,USA,Auto Services
Tire Repair,San Jose CA,Precision Tune Auto Care,(650) 967-3569,826 N Rengstorff Ave,"Mountain View, CA 94043",CA,94043.0,http://www.drivenautocare.com,,,no,,,,,,,0,timeout,USA,Auto Services
Tire Shops,New York NY,2905 Laundry Corp,(718) 606-9021,5422 31st Ave,"Woodside, NY 11377",NY,11377.0,http://2905laundrycorp.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Memphis TN,Mid South Auto Repair,(901) 881-7850,181 W Brooks Rd,"Memphis, TN 38109",TN,38109.0,http://midsouthautorepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Radiator Repair,Los Angeles CA,7 Radiator,(323) 264-8030,1233 S Lorena St,"Los Angeles, CA 90023",CA,90023.0,http://7radiator.wixsite.com/incorporation,,(1),no,,"7Radiator@gmail.com, 605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com","http://www.twitter.com/wix, http://www.facebook.com/wix",,,https://www.wix.com/favicon.ico,55,success,USA,Auto Services
Auto Repair,Los Angeles CA,Imports Auto Body Repair,(323) 233-1324,4200 S Vermont Ave,"Los Angeles, CA 90037",CA,90037.0,http://importsautobodyrepair.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Roadside Assistance,San Diego CA,AAA Automobile Club of Southern California,(888) 752-2306,569 Telegraph Canyon Rd,"Chula Vista, CA 91910",CA,91910.0,http://www.aaa.com,,59 Years,no,,,,,,http://www.aaa.com/images/aaa_favicon.ico,50,success,USA,Auto Services
Auto Repair,Los Angeles CA,Progressive International Inc,(323) 492-7992,4249 E Olympic Blvd,"Los Angeles, CA 90023",CA,90023.0,http://progressiveinternationalinc.localsearch.com,,,no,,,,,,,65,success,USA,Auto Services
Auto AC Repair,Los Angeles CA,Metro Collision,(323) 931-1369,5227 W Pico Blvd,"Los Angeles, CA 90019",CA,90019.0,http://metrocollisioncenter.com,,(2),no,,,https://www.facebook.com/Metro-Collision-Center-998250860188522,,"Chantilly's Metro collision center Springfield is a manufacturer certified shop for Tesla, Ford and Subaru. If you have been in an accident, you want to be sure that your vehicle is repaired back to manufacturer standards. Contact our team today. (703) 354-5701",https://chantillyautobody.com/wp-content/uploads/2021/01/chantillyAutobody_logo_transparent_245_100.png,65,success,USA,Auto Services
Roadside Assistance,San Diego CA,Aaa,(619) 464-7001,8765 Fletcher Pkwy,"La Mesa, CA 91942",CA,91942.0,http://www.aaa.com,,,no,,,,,,http://www.aaa.com/images/aaa_favicon.ico,50,success,USA,Auto Services
Roadside Assistance,Dallas TX,Dallas Roadside Assistance,(214) 838-5101,3289 Elm St,"Dallas, TX 75226",TX,75226.0,http://dallasroadsideassistancetx.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Memphis TN,Flores Auto & Towing Service,(901) 458-4999,3395 Macon Rd,"Memphis, TN 38122",TN,38122.0,http://floresautotowingservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Memphis TN,On the Go Services,(901) 323-3525,3281 Carrington Rd,"Memphis, TN 38111",TN,38111.0,http://yellowpages.com/memphis-tn/mip/george-termite-pest-control-466758,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,San Diego CA,Fast Auto Service & Repair,(858) 549-0711,9545 Kearny Villa Rd,"San Diego, CA 92126",CA,92126.0,http://danautorepair.com,,,no,,,,,,,0,error,USA,Auto Services
Remanufactured Engines,New York NY,Manfredi Motors Inc,(718) 668-0060,111 Quintard St,"Staten Island, NY 10305",NY,10305.0,http://manfredimotorsinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Cincinnati OH,Michel Tires Plus,(513) 297-6168,12101 Mason Montgomery Rd,"Cincinnati, OH 45249",OH,45249.0,https://www.tiresplus.com/ohio/cincinnati/12101-mason-montgomery-rd/?lw_cmp=IYP_YPC_MLP_227568,,50 Years,no,,,,,,,60,success,USA,Auto Services
Tire Shops,New York NY,24 Hour Truck Trailer Commercial,(201) 844-9099,8400 River Rd,"North Bergen, NJ 07047",NJ,7047.0,http://24hourtrucktrailercommercial.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Alarm Installation,New York NY,LifeSafer Ignition Interlock,(732) 204-7567,195 State Route 36 E,"North Middletown, NJ 07748",NJ,7748.0,https://www.lifesafer.com/locations/new-jersey/middletown/7659,,,no,,lifesafer-logo@2x.png,"https://www.linkedin.com/company/lifesafer-interlock, https://www.facebook.com/IgnitionInterlock/",,,https://www.lifesafer.com/wp-content/uploads/2020/01/cropped-LifeSafer_Favicon-Square-150x150.png,75,success,USA,Auto Services
Auto Repair,Memphis TN,Guaranteed Results Automotive,(901) 800-1655,3254 S 3rd St,"Memphis, TN 38109",TN,38109.0,http://yellowpages.com/memphis-tn/mip/memphis-auto-world-564741,,,no,,,,,,,65,success,USA,Auto Services
Roadside Assistance,Dallas TX,Raw Road Service,(214) 342-7291,10840 Switzer Ave,"Dallas, TX 75238",TX,75238.0,http://motorclubofamerica.com/kingrodd,,,no,,,,,,,0,error,USA,Auto Services
