category,city,company,phone,street,locality,state,zip,website,rating,reviews,sent,email
Auto Body Parts,Louisville KY,Hagedorn Collision Center,(812) 920-4021,37 East 5th Street,"New Albany, IN 47150",IN,47150,,,(1),no,
Auto Body Parts,Louisville KY,Affordable Lawncare & Arbor Design,(502) 802-2359,,,,,http://affordablelawncarearbordesign.localsearch.com,,(1),no,
Auto Body Parts,Louisville KY,Driver's Body Shop,(812) 949-9090,1630 E Market St,"New Albany, IN 47150",IN,47150,http://driversbodyshop.localsearch.com,,54 Years,no,
Auto Body Parts,Louisville KY,Jeff Burke Cars Body Shop,(812) 542-1471,1814 Dewey St,"New Albany, IN 47150",IN,47150,http://jeffburkecarsbodyshop.localsearch.com,,35 Years,no,
Auto Body Parts,Louisville KY,Maaco,(812) 280-8403,1502 Research Dr,"Jeffersonville, IN 47130",IN,47130,http://www.maaco.com,,19 Years,no,
Auto Body Parts,Louisville KY,Pushin' Dents,(270) 505-3349,808 Cedar Bough Pl,"New Albany, IN 47150",IN,47150,http://pushindents.localsearch.com,,17 Years,no,
Auto Body Parts,Louisville KY,Kustom Kolors of Louisville,(502) 498-9218,,"Fairdale, KY 40118",KY,40118,http://kustomkolorsoflouisville.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Kavanaughs Paint And Body,(502) 479-9809,,,,,http://kavanaughspaintandbody.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Carriage Ford,(812) 284-4444,908 E Lewis And Clark Pkwy,"Clarksville, IN 47129",IN,47129,https://www.carriageford.com,,(6),no,
Auto Body Parts,Louisville KY,Ace Automotive,(812) 944-1053,834 E 8th St,"New Albany, IN 47150",IN,47150,http://www.napaautocare.com,,(1),no,
Auto Body Parts,Louisville KY,Kia Store Clarksville,(866) 545-2429,826 E Lewis And Clark Pkwy,"Clarksville, IN 47129",IN,47129,http://www.kiastoreclarksville.com,,(1),no,
Auto Body Parts,Louisville KY,T.W. Auto Repair & Tire Services,(812) 944-8180,1215 Providence Way,"Clarksville, IN 47129",IN,47129,https://twautorepair.com,,26 Years,no,
Auto Body Parts,Louisville KY,McGuffey's Truck Repair,(812) 285-1632,2020 Hospitality Way Ste 1,"Clarksville, IN 47129",IN,47129,http://mcguffeystruckrepair.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Nick Bohanon,(502) 593-0954,1910 E 10th St,"Jeffersonville, IN 47130",IN,47130,http://www.nickbohanonllc.com,,38 Years,no,
Auto Body Parts,Louisville KY,Manheim Louisville,(812) 284-2065,5425 Highway 31 E,"Clarksville, IN 47129",IN,47129,http://www.manheim.com,,(2),no,
Auto Body Parts,Louisville KY,June Tune,(812) 981-8006,1528 E 8th St,"New Albany, IN 47150",IN,47150,http://junetune.localsearch.com,,(1),no,
Auto Body Parts,Louisville KY,Auto Dent Company,(502) 351-0858,2401 Addmore Ln,"Clarksville, IN 47129",IN,47129,https://www.autodentcompany.com/indiana-location,,,no,
Auto Body Parts,Louisville KY,Kentuckiana Auto Body Repair,(812) 258-4317,5401 Highway 31 E,"Clarksville, IN 47129",IN,47129,http://kentuckiana-auto-body-repair.hub.biz,,19 Years,no,
Auto Body Parts,Louisville KY,Coyle Collision Center,(812) 218-1427,1400 Leisure Way,"Clarksville, IN 47129",IN,47129,http://www.chevrolet.com,,9 Years,no,
Auto Body Parts,Louisville KY,Couch's Body & Frame Shop,(812) 944-4044,2803 Blackiston Mill Rd,"Clarksville, IN 47129",IN,47129,http://couchsbodyframeshop.localsearch.com,,43 Years,no,
Auto Body Parts,Louisville KY,Irjllc,(812) 248-9715,5020 Progress Way,"Sellersburg, IN 47172",IN,47172,http://irjllc.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Coyle Nissan,(812) 218-1400,1400 Leisure Way,"Clarksville, IN 47129",IN,47129,http://www.coylenissan.com,,(1),no,
Auto Body Parts,Louisville KY,Ace Automotive 2,(812) 948-2775,833 W 7th St,"New Albany, IN 47150",IN,47150,https://www.aceautomotivena.com?pagedata=locations,,,no,
Auto Body Parts,Louisville KY,Hagedorn Collision Center,(812) 945-0818,PO Box 937,"New Albany, IN 47151",IN,47151,http://hagedorncollisioncenter.localsearch.com,,,no,
Auto Body Parts,Louisville KY,New Albany Auto Parts Machine Shop,(812) 944-8569,2401 Charlestown Rd,"New Albany, IN 47150",IN,47150,http://newalbanyautopartsmachineshop.localsearch.com,,45 Years,no,
Auto Body Parts,Louisville KY,Caliber Collision,(502) 791-5663,10105 Taylorsville Rd,"Jeffersontown, KY 40299",KY,40299,https://www.caliber.com/find-a-location/jeffersontown,,,no,
Auto Body Parts,Louisville KY,Summitt,(812) 285-7777,1016 E Utica St,"Sellersburg, IN 47172",IN,47172,http://idealpaintandbody.com/contact.html,,,no,
Auto Body Parts,Louisville KY,M & D Auto Body Repair,(812) 944-3590,9006 Atkins Rd,"Floyds Knobs, IN 47119",IN,47119,http://mdautobodyrepair.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Koetter Body Shop,(812) 246-2011,6114 Highway 111,"Sellersburg, IN 47172",IN,47172,http://koetterbodyshop.localsearch.com,,,no,
Auto Body Parts,Louisville KY,Jewell's Body Shop,(812) 246-5376,844 S Indiana Ave,"Sellersburg, IN 47172",IN,47172,http://yellowpages.com/sellersburg-in/mip/jewells-body-shop-3962573,,,no,
Auto Body Parts,Louisville KY,Ideal Paint & Body Inc,(812) 246-3855,1016 E Utica St,"Sellersburg, IN 47172",IN,47172,http://idealpaintandbody.com,,34 Years,no,
Auto Body Parts,Louisville KY,Factory Finish Collision,(812) 501-5076,6382 State Road 64,"Georgetown, IN 47122",IN,47122,,,,no,
Auto Body Parts,Louisville KY,S & W Collision Center Inc,(812) 951-2210,7970 State Road 64,"Georgetown, IN 47122",IN,47122,http://swcollisioncenter.com,,,no,
Auto Body Parts,Louisville KY,Jim O'Neal Ford Inc,(812) 246-4441,516 S Indiana Ave,"Sellersburg, IN 47172",IN,47172,https://www.jimonealford.com,,(1),no,
Auto Body Parts,Louisville KY,Eurton's Hillside Motors,(812) 923-1831,6382 State Road 64,"Georgetown, IN 47122",IN,47122,http://eurtonshillsidemotors.localsearch.com,,25 Years,no,
Auto Body Parts,Louisville KY,Classic Restoration of Southern Indiana,(812) 923-0129,6225 Highway 150,"Floyds Knobs, IN 47119",IN,47119,http://www.classicrestorations-online.com/contact.htm,,32 Years,no,
Auto Body Parts,Louisville KY,Bales Motor Co Inc,(812) 944-3598,9006 Atkins Rd,"Floyds Knobs, IN 47119",IN,47119,http://www.balesmotor.net/service/index.htm,,,no,
Auto Body Parts,Louisville KY,Parrish Auto Frame & Sales,(812) 969-9111,2027 Apple Ln SE,"Elizabeth, IN 47117",IN,47117,http://yellowpages.com/elizabeth-in/mip/corvetterestoration-com-474039486,,,no,
Auto Body Parts,Birmingham AL,AutoZone Auto Parts,(205) 841-3237,1720 Pinson Valley Pkwy,"Birmingham, AL 35217",AL,35217,https://www.autozone.com/locations/al/birmingham/1720-pinson-valley-pkwy.html,,47 Years,no,
Auto Body Parts,Birmingham AL,AutoZone Auto Parts,(205) 925-7464,1545 Bessemer Rd,"Birmingham, AL 35208",AL,35208,https://www.autozone.com/locations/al/birmingham/1545-bessemer-rd.html,,47 Years,no,
Auto Body Parts,Birmingham AL,AutoZone Auto Parts,(205) 853-4461,9512 Parkway E,"Birmingham, AL 35215",AL,35215,https://www.autozone.com/locations/al/birmingham/9512-parkway-east.html,,47 Years,no,
Auto Body Parts,Birmingham AL,Perfect Match,(205) 281-5817,,,,,http://perfectmatchal.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Elite World Autos,(205) 966-5570,,,,,http://eliteworldautos.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Color Touch,(205) 383-0147,,"Leeds, AL 35094",AL,35094,http://colortouchal.localsearch.com,,(1),no,
Auto Body Parts,Birmingham AL,Econo Auto Painting,(205) 781-7003,5711 Valley Rd,"Fairfield, AL 35064",AL,35064,http://econoautopaintingal.localsearch.com,,(3),no,
Auto Body Parts,Birmingham AL,Cahaba Collision Center,(205) 978-4182,3010 Columbiana Rd,"Vestavia Hills, AL 35216",AL,35216,https://www.cahabacollisioncenter.com/vestavia,,9 Years,no,
Auto Body Parts,Birmingham AL,Hendrick Collision Hoover,(205) 909-2100,1626 Montgomery Hwy,"Hoover, AL 35216",AL,35216,https://www.hendrickcars.com/alabama/hoover/hendrick-collision-hoover.htm,,,no,
Auto Body Parts,Birmingham AL,Dentegra,(205) 968-8025,3345 S Brookwood Ln,"Mountain Brk, AL 35223",AL,35223,http://dentegra.localsearch.com,,19 Years,no,
Auto Body Parts,Birmingham AL,Auto Glass Services,(205) 453-8445,1717 Fulton Rd,"Fultondale, AL 35068",AL,35068,http://autoglassservices516932286.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,McGregory Paint & Body,(205) 785-4700,5101 Valley Rd,"Fairfield, AL 35064",AL,35064,http://mcgregorypaintbody.localsearch.com,,28 Years,no,
Auto Body Parts,Birmingham AL,Irondale Collision Center Inc,(205) 951-0015,3300 Crestwood Blvd Ste 106,"Irondale, AL 35210",AL,35210,,,24 Years,no,
Auto Body Parts,Birmingham AL,Carsmetic Paintless Dent Repair Removal,(205) 978-1624,776 Shades Mountain Plz,"Hoover, AL 35226",AL,35226,http://carsmetic.com,,,no,
Auto Body Parts,Birmingham AL,Tom Williams Collision Center,(205) 252-1442,1000 Tom Williams Way,"Irondale, AL 35210",AL,35210,http://www.tomwilliamscollisioncenter.com,,23 Years,no,
Auto Body Parts,Birmingham AL,Bush Auto Collision Repair,(205) 631-9800,651 Main St,"Gardendale, AL 35071",AL,35071,https://jhcc.com,,28 Years,no,
Auto Body Parts,Birmingham AL,The Mane Place,(205) 979-4210,2100 Whiting Rd,"Vestavia Hills, AL 35216",AL,35216,http://themaneplaceal.localsearch.com,,46 Years,no,
Auto Body Parts,Birmingham AL,Richscollision,(205) 674-4001,3516 Gray Ave,"Adamsville, AL 35005",AL,35005,http://richscollision.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Unique Service Center,(205) 969-7132,3160 Green Valley Rd,"Vestavia, AL 35243",AL,35243,http://uniqueservicecenter.localsearch.com,,(5),no,
Auto Body Parts,Birmingham AL,Perma Touch,(408) 813-3446,5217 Scenic View Dr,"Irondale, AL 35210",AL,35210,http://perma-touch.com,,22 Years,no,
Auto Body Parts,Birmingham AL,Anthonys Car D Clean Up,(205) 822-9274,1009 Vestavia Pkwy,"Vestavia, AL 35216",AL,35216,https://anthonyscarwash.com/locations,,,no,
Auto Body Parts,Birmingham AL,Donohoo Auto,(205) 545-5662,8122 Helena Rd,"Pelham, AL 35124",AL,35124,http://www.donohooauto.com,,27 Years,no,
Auto Body Parts,Birmingham AL,Chrisenberry Paint & Body Shop,(205) 854-5077,22 20th Ct NW,"Center Point, AL 35215",AL,35215,http://www.chrisenberry.com,,(3),no,
Auto Body Parts,Birmingham AL,Pleasant Grove Collision,(205) 744-3368,908 4th St,"Pleasant Grove, AL 35127",AL,35127,https://www.pgcollision.com,,(1),no,
Auto Body Parts,Birmingham AL,Knight Paint And Body,(205) 229-5998,1815 7th Ave N,"Bessemer, AL 35020",AL,35020,http://knightpaintandbody.localsearch.com,,(1),no,
Auto Body Parts,Birmingham AL,R & M Automotive Inc,(205) 744-0431,825 Allison Bonnett Memorial Dr,"Bessemer, AL 35023",AL,35023,http://rmautomotivecollision.com,,(2),no,
Auto Body Parts,Birmingham AL,WINDSHIELDS FROM $99 ALABAMA,(205) 234-3440,2027 2nd AVE n,"Bessemer, AL 35020",AL,35020,http://windshieldsfrom99alabama.localsearch.com,,36 Years,no,
Auto Body Parts,Birmingham AL,Kerry's Car Care,(205) 424-1033,1930 5th Ave N,"Bessemer, AL 35020",AL,35020,http://kerryscarcare.com/coupons,,37 Years,no,
Auto Body Parts,Birmingham AL,Rich's Collision Center,(205) 674-5051,4128 Veterans Memorial Dr,"Adamsville, AL 35005",AL,35005,http://richscollisioncenter.com,,,no,
Auto Body Parts,Birmingham AL,Gooch Paint & Body,(205) 674-8004,5501 Veterans Memorial Dr,"Adamsville, AL 35005",AL,35005,http://gooch-paint-body-al.hub.biz,,25 Years,no,
Auto Body Parts,Birmingham AL,Wade's Collision,(205) 674-1701,1307 S Main St,"Graysville, AL 35073",AL,35073,http://wadescollision.localsearch.com,,38 Years,no,
Auto Body Parts,Birmingham AL,Mesayork Paint Body Shop,(205) 425-1225,3430 Bessemer Super Hwy,"Brighton, AL 35020",AL,35020,http://mesayorkpaintbodyshop.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,28th Street Paint and Body,(205) 436-2617,905 28th St N,"Bessemer, AL 35020",AL,35020,http://28thstreetpaintandbody.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Stinnett Automotive,(205) 497-5000,1394 Hueytown Rd,"Bessemer, AL 35023",AL,35023,http://stinnettautomotiveal.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Acoff Automotive,(205) 428-3557,1011 15th St N,"Bessemer, AL 35020",AL,35020,http://acoffautomotive.localsearch.com,,33 Years,no,
Auto Body Parts,Birmingham AL,Kustom Paint Auto,(205) 519-5245,2206 18th St N,"Bessemer, AL 35020",AL,35020,http://kustompaintauto.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Phase 2 Paint & Body Shop,(205) 497-5500,2700 19th St N,"Bessemer, AL 35023",AL,35023,http://phase2paintbodyshop.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Bruce Body Shop,(205) 491-9678,2700 19th St N,"Bessemer, AL 35023",AL,35023,http://brucebodyshop.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Barnett Collision Repair,(205) 497-4090,100 Patricia St,"Hueytown, AL 35023",AL,35023,http://barnett-collision-repair.hub.biz,,36 Years,no,
Auto Body Parts,Birmingham AL,Haney Ed Body Shop,(205) 491-8885,3300 Warrior River Rd,"Bessemer, AL 35023",AL,35023,http://haneyedbodyshop.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Dan's Auto Repair,(205) 674-0103,1307 S Main St,"Graysville, AL 35073",AL,35073,http://dansautorepairal.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Penske Collision Repair,(205) 421-9192,561 Owen Cir,"Hueytown, AL 35023",AL,35023,https://www.pensketruckleasing.com/fleet-maintenance/maintenance-services/collision-repair,,9 Years,no,
Auto Body Parts,Birmingham AL,Quality Auto Body,(205) 434-2008,2108 5th Ave N,"Bessemer, AL 35020",AL,35020,http://qualityautobodyal.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Nelson Auto Sales,(205) 856-3333,1729 Old Springville Rd,"Center Point, AL 35215",AL,35215,http://nelsonautollc.com,,37 Years,no,
Auto Body Parts,Birmingham AL,Mac Auto & Collision Inc,(205) 491-2611,715 Brooklane Dr,"Bessemer, AL 35023",AL,35023,http://macautocollisionincal.localsearch.com,,58 Years,no,
Auto Body Parts,Birmingham AL,Goolsby Custom,(205) 997-6553,16 Commerce Ave,"Bessemer, AL 35023",AL,35023,https://goolsbycustoms.com/contact-us,,21 Years,no,
Auto Body Parts,Birmingham AL,Goolsby Customs and Collision,(205) 428-2169,1826 5th Ave N,"Bessemer, AL 35020",AL,35020,http://goolsbycustoms.com,,,no,
Auto Body Parts,Birmingham AL,19th Street Auto Inc,(205) 424-7708,2030 19th St N,"Bessemer, AL 35020",AL,35020,http://19thstreetautoinc.localsearch.com,,,no,
Auto Body Parts,Birmingham AL,Murray's Garage Inc,(205) 699-6651,1600 9th Street Northeast,"Leeds, AL 35094",AL,35094,https://www.murraysgarage.net,,67 Years,no,
Auto Body Parts,Huntsville AL,AutoZone Auto Parts,(256) 852-7920,3121 Memorial Pkwy NW,"Huntsville, AL 35810",AL,35810,https://www.autozone.com/locations/al/huntsville/3121-n-memorial-pkwy-nw.html,,47 Years,no,
Auto Body Parts,Huntsville AL,AutoZone Auto Parts,(256) 837-1371,2605 Jordan Ln NW,"Huntsville, AL 35816",AL,35816,https://www.autozone.com/locations/al/huntsville/2605-jordan-ln-nw.html,,47 Years,no,
Auto Body Parts,Huntsville AL,AutoZone Auto Parts,(256) 755-3272,2090 Winchester Rd NE,"Huntsville, AL 35811",AL,35811,https://www.autozone.com/locations/al/huntsville/2090-winchester-rd-ne.html,,47 Years,no,
Auto Body Parts,Huntsville AL,CARQUEST Auto Parts,(256) 830-4211,1010 Putman Dr NW,"Huntsville, AL 35816",AL,35816,http://www.carquest.com,,,no,
Auto Body Parts,Huntsville AL,Napa Auto Parts,(256) 539-7116,2602 Artie St SW,"Huntsville, AL 35805",AL,35805,http://www.napaonline.com,,,no,
Brake Repair,New York NY,M & I Operating Corp,(212) 247-2532,639 11th Ave,"New York, NY 10036",NY,10036,,,,no,
Brake Repair,New York NY,Norkor,(212) 879-2653,152 E 71st St,"New York, NY 10021",NY,10021,,,,no,
Brake Repair,New York NY,New York City Brakes,(212) 616-2840,136 E 80th St,"New York, NY 10075",NY,10075,http://nycitycenter.org,,,no,
Brake Repair,New York NY,Terri's Shop,(772) 448-3623,2469 Adam Clayton Powell Jr Blvd Apt 5B,"New York, NY 10030",NY,10030,http://terrisshop.localsearch.com,,,no,
Brake Repair,New York NY,"Zumbach Sports Cars, Ltd",(212) 247-1444,629 W 54th St,"New York, NY 10019",NY,10019,http://zumbachsportscarsltd.localsearch.com,,,no,
Brake Repair,New York NY,Midas Auto Service & Tires,(212) 942-4100,5060 Broadway Frnt 3,"New York, NY 10034",NY,10034,http://www.midas.com,,112 Years,no,
Brake Repair,New York NY,Goodyear Brake O Rama,(201) 332-5100,174 Van Winkle Ave,"Jersey City, NJ 07306",NJ,07306,http://yellowpages.com/nationwide/mip/aamco-transmission-total-car-care-553314879,,,no,
Brake Repair,New York NY,Tarmac for Brakes,(718) 783-1121,1065 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,http://tarmacforbrakes.localsearch.com,,,no,
Brake Repair,New York NY,C & H Services,(718) 768-6691,746 4th Ave,"Brooklyn, NY 11232",NY,11232,http://chservicesny.localsearch.com,,28 Years,no,
Brake Repair,New York NY,Georges,(201) 866-7720,1306 12th St,"North Bergen, NJ 07047",NJ,07047,http://www.autovalue.com,,,no,
Brake Repair,New York NY,Northern Auto Repair,(718) 786-3800,3007 Northern Blvd,"Long Island City, NY 11101",NY,11101,http://www.northernautorepair.com,,,no,
Brake Repair,New York NY,Brake Service Group NYC,(718) 784-8900,5421 48th St,"Maspeth, NY 11378",NY,11378,http://allroadsfleet.com,,25 Years,no,
Brake Repair,New York NY,Genesis of Brooklyn Service Center,(888) 604-1353,126 51st St,"Brooklyn, NY 11232",NY,11232,https://www.genesisofbrooklyn.com/serviceappmt.aspx,,,no,
Brake Repair,New York NY,MINHS Automotive,(718) 832-3096,578 3rd Ave,"Brooklyn, NY 11215",NY,11215,http://www.minhsautocare.com,,(5),no,
Brake Repair,New York NY,Cenco Tranmission,(718) 636-5500,1090 Atlantic Ave,"Brooklyn, NY 11238",NY,11238,http://cencotranmission.localsearch.com,,14 Years,no,
Brake Repair,New York NY,Model Service Center,(201) 434-9761,225 Mallory Ave,"Jersey City, NJ 07304",NJ,07304,http://modelservicecenter.localsearch.com,,51 Years,no,
Brake Repair,New York NY,Putnam Auto Reprs,(718) 855-8925,817 Bedford Ave,"Brooklyn, NY 11205",NY,11205,http://yellowpages.com/brooklyn-ny/mip/putnam-auto-reprs-7062943,,,no,
Brake Repair,New York NY,J & H Automotive Enterprises,(201) 413-9668,90 Harrison Ave,"Jersey City, NJ 07304",NJ,07304,https://jervance.wordpress.com,,41 Years,no,
Brake Repair,New York NY,Meineke Car Care Center,(201) 984-4846,1613 Jf Kennedy Blvd.,"Jersey City, NJ 07305",NJ,07305,https://www.meineke.com/locations/nj/jersey-city-1935,,,no,
Brake Repair,New York NY,Tuffy Auto Service Centers,(201) 864-2556,1510 Kennedy Blvd,"Union City, NJ 07087",NJ,07087,http://www.tuffyunioncity.com,,,no,
Brake Repair,New York NY,Active Auto Repair NYC,(212) 643-5678,,,,,http://activeautonyc.com,,,no,
Brake Repair,New York NY,ipad repair,(551) 580-7928,580 kearny ave,"Kearny, NJ 07032",NJ,07032,http://ipadrepair.localsearch.com,,21 Years,no,
Brake Repair,New York NY,iphone repair,(201) 667-2706,842 kearny ave,"Kearny, NJ 07032",NJ,07032,http://iphonerepair.localsearch.com,,,no,
Brake Repair,New York NY,Smart Tire N Brakes 24 Plus Service,(718) 940-7064,453 Coney Island Ave,"Brooklyn, NY 11218",NY,11218,http://yellowpages.com/brooklyn-ny/mip/smart-tire-n-brakes-24-plus-service-483733481,,,no,
Brake Repair,New York NY,A-1 Certified Auto Center,(201) 332-2667,2 Garfield Ave,"Jersey City, NJ 07305",NJ,07305,,,,no,
Brake Repair,New York NY,Warner Electric Brake & Clutch Dstrbtrs,(718) 446-1437,6010 Maurice Ave,"Maspeth, NY 11378",NY,11378,,,,no,
Brake Repair,New York NY,JC Clutch and Brakes,(973) 578-8188,58 Jacobus Ave,"Kearny, NJ 07032",NJ,07032,,,,no,
Brake Repair,New York NY,Smart Tiren Brakes 24 Plus Service,(718) 469-6323,2310 Avenue D,"Brooklyn, NY 11226",NY,11226,http://smarttirenbrakes24plusserviceny.localsearch.com,,,no,
Brake Repair,New York NY,Odd Performance,(347) 462-4723,7902 16th Ave,"Brooklyn, NY 11214",NY,11214,,,,no,
Brake Repair,New York NY,pete auto repair llc,(201) 991-5700,86 porete ave,"north arlington, NJ 07031",NJ,07031,,,,no,
Brake Repair,New York NY,Kearny Brake & Wheel Service,(201) 991-4222,501 Schuyler Ave,"Kearny, NJ 07032",NJ,07032,http://yellowpages.com/kearny-nj/mip/kearny-brake-wheel-service-8719194,,,no,
Brake Repair,New York NY,United Brakes & Clutches Corp,(973) 578-8700,387 Jefferson St,"Newark, NJ 07114",NJ,07114,http://unitedbrakes.com,,28 Years,no,
Brake Repair,New York NY,Aqua Rock Svce Sta Inc,(718) 835-4160,10728 Rockaway Blvd,"Ozone Park, NY 11417",NY,11417,http://aquarocksvcestainc.localsearch.com,,53 Years,no,
Brake Repair,New York NY,L & M Foreign Cars,(718) 451-9894,1331 Utica Ave,"Brooklyn, NY 11203",NY,11203,http://www.landmforeigncars.com,,(2),no,
Brake Repair,New York NY,"Hamilton Autoworks, llc",(718) 871-2367,1111 39th St,"Brooklyn, NY 11218",NY,11218,http://hamiltonautoworksllc.localsearch.com,,(2),no,
Brake Repair,New York NY,Five ZS Auto Repair Inc,(718) 386-2428,6938 Central Ave,"Glendale, NY 11385",NY,11385,http://www.fivezsautorepair.com,,(2),no,
Brake Repair,New York NY,GNB Auto Repair,(718) 478-7128,8505 Astoria Blvd,"East Elmhurst, NY 11370",NY,11370,https://www.gnbautorepair.com,,(1),no,
Brake Repair,New York NY,Acura of Brooklyn,(347) 554-6350,2751 Nostrand Ave,"Brooklyn, NY 11210",NY,11210,http://www.acuraofbrooklyn.com,,(2),no,
Brake Repair,New York NY,DG Truck Repair & Collision Center,(973) 578-4949,319 Wilson Ave,"Newark, NJ 07105",NJ,07105,,,,no,
Brake Repair,New York NY,United Ford,(201) 617-0700,330 County Ave,"Secaucus, NJ 07094",NJ,07094,https://www.unitedfordnj.com,,,no,
Brake Repair,New York NY,1066 Utica Ave Auto Diagnostic Center LLC,(718) 346-2555,1066 Utica Ave,"Brooklyn, NY 11203",NY,11203,http://www.uticadiagnostic.com,,13 Years,no,
Brake Repair,New York NY,Essential Auto Care,(718) 301-6313,6990 73rd Pl,"Middle Village, NY 11379",NY,11379,https://essentialautocare.com,,9 Years,no,
Brake Repair,New York NY,Bay Ridge Honda Service,(855) 322-9432,419 90th St,"Brooklyn, NY 11209",NY,11209,https://www.bayridgehonda.com/honda-service-new-york-ny/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,,,no,
Brake Repair,New York NY,Nissan Of Queens,(718) 835-8300,9325 Rockaway Blvd,"Ozone Park, NY 11417",NY,11417,http://www.nissanofqueens.com,,27 Years,no,
Brake Repair,New York NY,Best Auto Reapir Center,(718) 469-4600,571 coney island ave,"brooklyn, NY 11218",NY,11218,http://bestautoreapircenter.localsearch.com,,,no,
Brake Repair,New York NY,"Astoria Auto Care, Inc.",(718) 204-5805,4008 30th Ave,"Astoria, NY 11103",NY,11103,http://astoriaautocare.com/home,,,no,
Brake Repair,New York NY,"Koeppel Volkswagen, Inc.",(718) 489-3943,5715 Northern Blvd,"Woodside, NY 11377",NY,11377,http://www.koeppelvw.com/ServiceEvent,,32 Years,no,
Brake Repair,New York NY,Brooklyn Transmission Company Inc,(718) 773-6535,1266 Ralph Ave,"Brooklyn, NY 11236",NY,11236,https://www.aamcobrooklyn-ralphave.com,,,no,
Brake Repair,New York NY,AAMCO Transmissions & Total Car Care,(718) 277-8080,2900 Atlantic Ave,"Brooklyn, NY 11207",NY,11207,http://www.aamcobrooklyn-atlanticave.com,,32 Years,no,
Brake Repair,New York NY,Plaza Honda,(800) 561-6087,2722 Nostrand Ave,"Brooklyn, NY 11210",NY,11210,http://www.plazahonda.com/#ndxWDn,,,no,
Brake Repair,New York NY,Plaza Toyota,(347) 554-6000,2721 Nostrand Ave,"Brooklyn, NY 11210",NY,11210,https://www.plazatoyota.com,,,no,
Brake Repair,New York NY,Plaza Hyundai,(833) 206-8899,2726 Nostrand Ave,"Brooklyn, NY 11210",NY,11210,http://www.plazahyundai.com,,,no,
Brake Repair,New York NY,Kearny Transmission & Auto Repair,(201) 955-2886,501 Schuyler Ave,"Kearny, NJ 07032",NJ,07032,http://kearnytransmissionautorepair.localsearch.com,,,no,
Brake Repair,New York NY,Helman Body Shop Inc,(718) 847-9090,10233 Atlantic Ave,"Richmond Hill, NY 11418",NY,11418,http://helmanbodyshopinc.localsearch.com,,,no,
Brake Repair,New York NY,Tuffy Auto Service Centers,(973) 642-0555,390 Washington St,"Newark, NJ 07102",NJ,07102,http://tuffyautoservicecentersnj.localsearch.com,,,no,
Brake Repair,Los Angeles CA,Swedish Motors,(310) 870-8913,1711 S La Cienega Blvd,"Los Angeles, CA 90035",CA,90035,http://swedishmotorsca.localsearch.com,,(3),no,
Brake Repair,Los Angeles CA,Convenient Muffler & Brake,(323) 957-1770,6435 Santa Monica Blvd,"Los Angeles, CA 90038",CA,90038,http://convenientmufflerbrake.localsearch.com,,(2),no,
Brake Repair,Los Angeles CA,All Brake And Lube,(323) 860-0401,6065 Melrose Ave,"Los Angeles, CA 90038",CA,90038,http://brakemasters.com,,(2),no,
Brake Repair,Los Angeles CA,Choe Auto Service,(323) 233-0035,4368 Avalon Blvd,"Los Angeles, CA 90011",CA,90011,,,,no,
Brake Repair,Los Angeles CA,Complete Brake Supply,(323) 276-7430,3248 Arroyo Seco Ave,"Los Angeles, CA 90065",CA,90065,http://yellowpages.com/los-angeles-ca/mip/complete-brake-supply-31175430,,,no,
Brake Repair,Los Angeles CA,Hollywood Brake Experts & Auto Electric,(323) 461-8867,6050 Santa Monica Blvd,"Los Angeles, CA 90038",CA,90038,https://411lookhollywood.com/item/hollywood-brake-experts-auto-electric,,,no,
Brake Repair,Los Angeles CA,Brake Master,(323) 750-3507,1417 3/4 W Manchester Ave,"Los Angeles, CA 90047",CA,90047,http://brakemasters.combrakeautocenter.com,,,no,
Brake Repair,Los Angeles CA,Bullock's Mobile Brakes,(323) 425-0331,10124 Grape St Unit 455,"Los Angeles, CA 90002",CA,90002,,,,no,
Brake Repair,Los Angeles CA,Best Automotive,(310) 276-1172,1502 S Robertson Blvd,"Los Angeles, CA 90035",CA,90035,http://ravibestautorepair.wordpress.com,,51 Years,no,
Brake Repair,Los Angeles CA,Express Brake and Tire Inc,(310) 837-7708,10603 Venice Blvd,"Los Angeles, CA 90034",CA,90034,,,20 Years,no,
