category,state,company,phone,address,city,statess,postal_code,website,rating,reviews,sent,email,description,socials,ceo_name,country,group
Roofing,Overland Park KS,shaver roofing,(913) 515-2040,8812 Hirning Rd,"Lenexa, KS 66220",KS,66220.0,https://shaverroofingkc.com,,,no,Error,,,,USA,Home Services
Roofing,Overland Park KS,Roof Leak Repair Cedar Wood,(913) 489-8985,12221 S Strang Line Rd,"Olathe, KS 66062",KS,66062.0,http://roofleakrepaircedarwood.localsearch.com,,16 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Infinity Roofing,(913) 782-3332,2235 E Kansas City Rd,"Olathe, KS 66061",KS,66061.0,http://infinityroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,New Star Roofing Inc,(913) 397-0580,12517 S Rogers Rd,"Olathe, KS 66062",KS,66062.0,http://newstarroofing.com,,,no,info@newstarcs.com,"New Star Construction has been providing roofing, storm & hail damage repair, emergency repairs to the Kansas City Metro Area for 25+ years.","https://twitter.com/newstarcs, https://www.facebook.com/NewStarConstructionServices/, https://www.instagram.com/newstarconstructionservices/",Unknown,USA,Home Services
Roofing,Overland Park KS,Intrepid Roofing,(913) 412-2300,15257 W 135th St Unit 656,"Olathe, KS 66062",KS,66062.0,https://intrepidroofing.pro,,,no,Error,,,,USA,Home Services
Roofing,Overland Park KS,Roof Tech Inc,(913) 764-5554,529 N Lindenwood Dr,"Olathe, KS 66062",KS,66062.0,https://www.rooftech.us,,10 Years,no,Error,,,,USA,Home Services
Roofing,Overland Park KS,Midwest Lifetime Roof Systems,(913) 393-3008,529 N Lindenwood Dr,"Olathe, KS 66062",KS,66062.0,http://midwestlifetimeroofsystems.localsearch.com,,30 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Roofing to Help the Cure,(913) 780-1400,1819 E Spruce St,"Olathe, KS 66062",KS,66062.0,http://roofingtohelpthecure.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,MidWest Roofing,(913) 397-0844,2011 E Crossroads Ln,"Olathe, KS 66062",KS,66062.0,http://midwestroofingkc.com,,16 Years,no,,Midwest Roofing is a roofing company servicing the Kansas City – Overland Park areas. Our roofers are professional roofing contractors that specialize in roof,,Unknown,USA,Home Services
Roofing,Overland Park KS,Thermal Roof Coatings,(913) 303-7608,20810 Johnson Dr,"Shawnee, KS 66218",KS,66218.0,http://yellowpages.com/shawnee-ks/mip/thermal-roof-coatings-550677722,,12 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Hifi Roofing & Construction,(913) 961-9595,100 N Church St,"Olathe, KS 66061",KS,66061.0,https://htroofs.com,,,no,Yelp@2x.png,"HT Roofing & Construction Inc is the company to call when you need roofing services in and around Lenexa, KS.","https://www.instagram.com/htroofingandconstruction/, https://www.facebook.com/htroofingandconstruction/",Unknown,USA,Home Services
Roofing,Overland Park KS,We Know Roofing,(913) 495-5420,23000 W 83rd St,"Lenexa, KS 66227",KS,66227.0,http://yellowpages.com/shawnee-ks/mip/cbr-roofing-exteriors-578156656,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Weddle and Sons Roofing of Olathe,(913) 732-8010,720 S Rogers Rd Ste A,"Olathe, KS 66062",KS,66062.0,https://www.weddleandsons.com/kansas-city,,,no,"user@domain.com, kc@weddleandsons.com","Tesla Solar Roof Certified Installer! Located in the Kansas City area , we 
 focus on roof repairs, residential and commercial roofing, free 
 inspections, roofing insurance claims, gutters, skylights, exteriors, and 
 roof maintenance. Request your free estimate or/and inspection today!","https://www.facebook.com/weddleandsons/, http://instagram.com/weddleandsons",Unknown,USA,Home Services
Roofing,Overland Park KS,Heartland Roofing,(913) 685-3478,7258 W 162nd Ter,"Stilwell, KS 66085",KS,66085.0,http://heartlandroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Ameristar Roofing & Restoration,(913) 341-4100,7398 W 162nd Ter,"Stilwell, KS 66085",KS,66085.0,http://ameristarroofingrestorationks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Trinity Roofing,(913) 432-4245,7235 W 162nd Ter,"Stilwell, KS 66085",KS,66085.0,http://yellowpages.com/stilwell-ks/mip/heartland-roofing-6598306,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,E&M Roofing Specialist,(913) 303-3435,12058 Jackson St,"Olathe, KS 66061",KS,66061.0,http://emroofingspecialist.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Gorilla Exteriors Contg,(913) 257-3888,22504 W 58th St,"Shawnee, KS 66226",KS,66226.0,https://www.gorillaexteriors.com,,,no,info@gorillaexteriors.com,"Trust Gorilla Exteriors for expert roofing, siding, gutters, and more. Quality craftsmanship for your home or commercial property.",https://facebook.com/gorillaexteriorscontracting,Unknown,USA,Home Services
Roofing,Overland Park KS,MCS Construction Services,(913) 602-7325,861 S Sheridan Cir,"Olathe, KS 66061",KS,66061.0,http://www.trustmcsllc.com,,,no,"info@trustmcsllc.com, mcsconstructionsllc@gmail.com, Info@trustMCSllc.com",,"https://www.instagram.com/mcsconstructionservices/, https://www.facebook.com/MCSconstructionsllc",Unknown,USA,Home Services
Roofing,Overland Park KS,Safe Harbor Commercial Roofing,(913) 489-7890,23764 W 82nd Ter,"Lenexa, KS 66227",KS,66227.0,https://shcservicerequest.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Dependable Roofing & Remodel,(816) 405-6041,PO Box 3162,"Olathe, KS 66063",KS,66063.0,http://dependableroofingremodel.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Glaze Roofing and Remodeling Inc,(913) 592-4512,526 N Monroe Cir,"Olathe, KS 66061",KS,66061.0,http://glazeroofingandremodelinginc.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Hill Roofing,(913) 441-4555,4617 Meadow View Dr,"Shawnee, KS 66226",KS,66226.0,https://www.facebook.com/pages/Hill-Roofing/126358954085507,,,no,Error,,,,USA,Home Services
Roofing,Overland Park KS,ARG Contracting,(913) 948-6961,705 S Kansas Ave,"Olathe, KS 66061",KS,66061.0,http://argcontracting.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Pioneer Roofing,(877) 897-8676,211 E Flaming Rd,"Olathe, KS 66061",KS,66061.0,http://pioneerroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Professional Construction Services,(913) 768-1100,15954 S Mur Len Rd,"Olathe, KS 66062",KS,66062.0,https://www.professionalconstructionservicesks.com,,30 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,A B C Exteriors,(913) 213-1599,15723 S Stagecoach Dr,"Olathe, KS 66062",KS,66062.0,http://abcexteriors473598991.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Hunters Precisicion Construction and Roofing,(913) 791-0000,15298 S Keeler St,"Olathe, KS 66062",KS,66062.0,http://yellowpages.com/olathe-ks/mip/the-roofing-man-inc-462571401,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,MidWest Roofing,(913) 440-9911,1131 W Dennis Ave,"Olathe, KS 66061",KS,66061.0,http://midwestroofing549334429.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Rescue Roofers,(913) 730-9000,11052 S Green Rd,"Olathe, KS 66061",KS,66061.0,https://rescueroofers.com,,,no,Error,,,,USA,Home Services
Roofing,Overland Park KS,RWR Exteriors,(913) 307-9058,,"Lenexa, KS 66219",KS,66219.0,http://rwrexteriors.localsearch.com,,26 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Butler Brothers Roofing Inc,(913) 541-7283,,"Shawnee Mission, KS 66215",KS,66215.0,http://butlerbrothersroofinginc.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Alpha A Roofing,(913) 624-3745,,,,,http://alphaaroofing.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Castle Roofing Co.,(913) 832-2436,,,,,http://castleroofingcoks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Cordray Construction & Roofing,(913) 856-7663,,,,,,,,no,,,,,USA,Home Services
Roofing,Overland Park KS,Sundance Roofing Inc,,,,,,http://www.sundanceroofing.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Juarez Roofing,(913) 927-6995,,,,,http://juarezroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Sharp Roofing,(913) 491-5000,,,,,http://sharproofing.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,R & R Roofing,(913) 732-2033,,,,,http://rrroofing469946847.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Infinity Roofing,(913) 397-7663,,,,,http://infinityroofing482983869.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,5 Star Roofing,(913) 768-0800,,,,,http://5starroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Precision Roofing & Exteriors,(913) 592-5300,,,,,http://precisionroofingexteriorsmo.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Westwood Roofing & Exteriors,(913) 362-7663,,,,,http://westwoodroofingexteriors.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Zucca & Daughters & Son,(913) 268-7663,,,,,http://zuccadaughterssonmo.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Firehouse Roofing,(913) 948-5585,,,,,http://firehouseroofingmo.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Leawood Roofing Co,(913) 717-0772,,,,,https://voxservices.net/roofing/leawood/ks/10328/leawoodroofingco,,22 Years,no,,"Leawood Roofing Co provides Roofing services in Leawood, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Butler Brothers Roofing,(913) 331-6219,,,,,http://butlerbrothersroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Affordable Quality Roofing,(913) 884-1676,,,,,http://affordablequalityroofingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Mesleer Roofing,(913) 827-0586,,,,,http://mesleerroofing.localsearch.com,,44 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Source One Roofing,(913) 440-0930,,,,,http://sourceoneroofing.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Pinnacle Co Inc,(913) 722-2233,,,,,http://pinnaclecoincks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Jeff A. Honer Roofing Company,(913) 717-0807,,,,,http://jeffahonerroofingcompanyks.localsearch.com,,48 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Quality Roofing Inc,(888) 495-5066,,,,,http://qualityroofingincks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Overland Park,(913) 717-5463,,,,,https://voxservices.net/roofing/overlandpark/ks/10336/samedayroofingrepairoverlandpark,,14 Years,no,,"Same Day Roofing Repair Overland Park provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,7 Days Tile roof,(913) 717-0959,,,,,https://voxservices.net/roofing/overlandpark/ks/10333/7daystileroof,,17 Years,no,,"7 Days Tile roof provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Leawood,(913) 717-5482,,,,,https://voxservices.net/roofing/leawood/ks/10337/samedayroofingrepairleawood,,13 Years,no,,"Same Day Roofing Repair Leawood provides Roofing services in Leawood, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,7 Days Types of Roofs,(913) 717-0790,,,,,https://voxservices.net/roofing/overlandpark/ks/10330/7daystypesofroofs,,20 Years,no,,"7 Days Types of Roofs provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Overland Park Roofing Co,(913) 717-0765,,,,,https://voxservices.net/roofing/overlandpark/ks/10327/overlandparkroofingco,,23 Years,no,,"Overland Park Roofing Co provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Olathe,(913) 361-0081,,,,,https://voxservices.net/roofing/olathe/ks/10324/samedayroofingrepairolathe,,26 Years,no,,"Same Day Roofing Repair Olathe provides Roofing services in Olathe, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Mission,(913) 717-5430,,,,,https://voxservices.net/roofing/mission/ks/10334/samedayroofingrepairmission,,16 Years,no,,"Same Day Roofing Repair Mission provides Roofing services in Mission, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Lenexa,(913) 717-5492,,,,,https://voxservices.net/roofing/lenexa/ks/10338/samedayroofingrepairlenexa,,12 Years,no,,"Same Day Roofing Repair Lenexa provides Roofing services in Lenexa, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Shawnee Roofing Co,(913) 717-0776,,,,,https://voxservices.net/roofing/shawnee/ks/10329/shawneeroofingco,,21 Years,no,,"Shawnee Roofing Co provides Roofing services in Shawnee, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Same Day Roofing Repair Shawnee,(913) 717-5441,,,,,https://voxservices.net/roofing/shawnee/ks/10335/samedayroofingrepairshawnee,,15 Years,no,,"Same Day Roofing Repair Shawnee provides Roofing services in Shawnee, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,7 Days Metal roof,(913) 717-0953,,,,,https://voxservices.net/roofing/overlandpark/ks/10331/7daysmetalroof,,19 Years,no,,"7 Days Metal roof provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Olathe Roofing Co,(913) 717-0747,,,,,https://voxservices.net/roofing/olathe/ks/10326/olatheroofingco,,24 Years,no,,"Olathe Roofing Co provides Roofing services in Olathe, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Stilwell Residential Roofing Repair,(913) 624-1982,,,,,https://voxservices.net/roofing/stilwell/ks/87979/stilwell%20residential%20roofing%20repair,,15 Years,no,,"Stilwell Residential Roofing Repair provides Roofing services in Stilwell, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Olathe Residential Roofing Repair,(913) 286-5866,,,,,https://voxservices.net/roofing/olathe/ks/87971/olathe%20residential%20roofing%20repair,,25 Years,no,,"Olathe Residential Roofing Repair provides Roofing services in Olathe, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Lenexa Residential Roofing Repair,(913) 624-1936,,,,,https://voxservices.net/roofing/lenexa/ks/87976/lenexa%20residential%20roofing%20repair,,18 Years,no,,"Lenexa Residential Roofing Repair provides Roofing services in Lenexa, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Overland Park Residential Roofing Repair,(913) 624-1926,,,,,https://voxservices.net/roofing/overland%20park/ks/87974/overland%20park%20residential%20roofing%20repair,,20 Years,no,,"Overland Park Residential Roofing Repair provides Roofing services in Overland Park, KS. Contact us at (888) 379-0950 for reliable and professional serv...",,Unknown,USA,Home Services
Roofing,Overland Park KS,Prairie Village Residential Roofing Repair,(913) 624-1974,,,,,https://voxservices.net/roofing/prairie%20village/ks/87978/prairie%20village%20residential%20roofing%20repair,,16 Years,no,,"Prairie Village Residential Roofing Repair provides Roofing services in Prairie Village, KS. Contact us at (888) 379-0950 for reliable and professional...",,Unknown,USA,Home Services
Roofing,Overland Park KS,Leawood Residential Roofing Repair,(913) 624-1927,,,,,https://voxservices.net/roofing/leawood/ks/87975/leawood%20residential%20roofing%20repair,,19 Years,no,,"Leawood Residential Roofing Repair provides Roofing services in Leawood, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Mission Residential Roofing Repair,(913) 624-1970,,,,,https://voxservices.net/roofing/mission/ks/87977/mission%20residential%20roofing%20repair,,17 Years,no,,"Mission Residential Roofing Repair provides Roofing services in Mission, KS. Contact us at (888) 379-0950 for reliable and professional service.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Davinci Roofscapes,(913) 599-0766,13890 W 101st St,"Lenexa, KS 66215",KS,66215.0,https://www.davinciroofscapes.com/blog/enhanced-davinci-roofscapes-warranty,,12 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Shelter Distribution Inc,(913) 871-1949,15500 W 108th St,"Lenexa, KS 66219",KS,66219.0,http://www.shelterdistribution.com,,,no,,Beacon brands consolidated into one Beacon brand.,"https://www.facebook.com/QXOInc, https://www.linkedin.com/company/qxoinc/, https://www.instagram.com/qxoinc/",Unknown,USA,Home Services
Roofing,Overland Park KS,American Roofing and Renovations,(913) 706-8710,5427 Johnson Dr # 205,"Mission, KS 66205",KS,66205.0,http://www.countonamerican.com,,18 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Centimark,(913) 693-4130,14752 W 107th St,"Lenexa, KS 66215",KS,66215.0,http://www.centimark.com,,,no,,Looking for commercial roofing contractors in your area? CentiMark has 100+ offices and 650+ roofing crews across North America. Click to learn more!,"https://www.linkedin.com/company/centimark, https://twitter.com/CentiMark, https://www.instagram.com/centimark_corporation/",Unknown,USA,Home Services
Roofing,Overland Park KS,KC Superior Roofing,(913) 385-9101,7609 Rainbow Dr,"Prairie Village, KS 66208",KS,66208.0,http://kcsuperiorroofingks.localsearch.com,,27 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Beacon Roofing supply inc Service Inc,(913) 262-7663,6000 Merriam Dr,"Shawnee, KS 66203",KS,66203.0,http://www.shelterdistribution.com,,,no,,Beacon brands consolidated into one Beacon brand.,"https://www.facebook.com/QXOInc, https://www.linkedin.com/company/qxoinc/, https://www.instagram.com/qxoinc/",Unknown,USA,Home Services
Roofing,Overland Park KS,Siding Repair Systems,(913) 387-4771,12510 W 62nd Ter Ste 110,"Shawnee, KS 66216",KS,66216.0,http://www.sidingrepairsystems.com,,17 Years,no,,"If you're looking for a quality siding repair in St Charles, MO or the surrounding areas, you can rely on Siding Repair Systems. Contact us today.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Easton Roofing,(816) 876-8415,7323 Belinder Ave,"Prairie Village, KS 66208",KS,66208.0,http://www.eastonroofingkc.com,,12 Years,no,admin@eastonroofingkc.com,"Protect your business and home now with Easton Roofing—Kansas City’s trusted choice for commercial roofing, storm repair, and residential roofing solutions.","https://www.facebook.com/EastonRoofingkc/, https://www.linkedin.com/company/easton-roofing, https://www.instagram.com/eastonroofing/",Unknown,USA,Home Services
Roofing,Overland Park KS,Ckt Painting,(913) 633-6817,8900 Haskins St,"Lenexa, KS 66215",KS,66215.0,http://cktpainting.localsearch.com,,17 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Village Construction,(816) 444-2500,4811 Lamar Ave,"Mission, KS 66202",KS,66202.0,https://villageconstructionkc.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,MODERN STORM SOLUTION LLC,(816) 277-2934,9012 W 49th St,"Shawnee, KS 66203",KS,66203.0,http://modernstormsolutionllc.localsearch.com,,29 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Preferred Contracting Systems,(913) 341-0111,2012 W 104th St,"Leawood, KS 66206",KS,66206.0,https://www.preferredcontracting.com,,57 Years,no,info@preferredcontracting.com,"Preferred Contracting is a Home Contractor in Greater Kansas City, servicing the area for over 35 years in home restoration. Contact us today!",,Unknown,USA,Home Services
Roofing,Overland Park KS,Total Renovation Group,(913) 538-2200,9641 Lackman Rd,"Lenexa, KS 66219",KS,66219.0,http://totalrenovationgroup.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,KC Remodeling LLC,(913) 535-3448,W 115Th Pl,"Olathe, KS 66062",KS,66062.0,http://kcremodelingllcks.localsearch.com,,26 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Cates Sheet Metal Industries Inc,(650) 725-2004,15555 W 108th St,"Lenexa, KS 66219",KS,66219.0,http://catessheetmetalindustriesinc.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Precision Windows & Doors,(913) 649-1199,17809 W 86th St,"Lenexa, KS 66219",KS,66219.0,http://precisionwindowsdoorsks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Alliance Construction Group,(913) 534-8696,15615 W 125th St,"Olathe, KS 66062",KS,66062.0,http://allianceconstructiongroupks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Town & Country Sheet Metal Inc,(913) 441-1208,6423 Vista Dr,"Shawnee, KS 66218",KS,66218.0,http://towncountrysheetmetalincks.localsearch.com,,62 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Rebillders,(913) 897-1510,12201 W 150th Cir,"Olathe, KS 66062",KS,66062.0,http://yellowpages.com/olathe-ks/mip/the-roofing-man-inc-462571401,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Night and Day Remodeling LLC.,(913) 815-0150,401 S Clairborne Rd Ste 205,"Olathe, KS 66062",KS,66062.0,http://nightanddayremodelingllc.localsearch.com,,21 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Schwenk Roofing Co,(913) 782-4714,1801 E Sleepy Hollow Dr,"Olathe, KS 66062",KS,66062.0,http://schwenkroofingco.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Tk Metals,(913) 667-3055,8215 Hedge Lane Ter,"Lenexa, KS 66227",KS,66227.0,http://tkmetals.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Aic,(913) 390-0904,1330 S Hamilton Cir,"Olathe, KS 66061",KS,66061.0,http://aic-controls.com,,,no,,"Searching for a trusted industrial automation & motor controls partner? AIC can design your next project for custom control panels, VFDs, PLCs, & automation.","https://www.linkedin.com/company/applied-industrial-controls/, https://www.facebook.com/aiccontrols",Unknown,USA,Home Services
Roofing,Overland Park KS,Akc Construction,(913) 489-7447,17893 W 157th St,"Olathe, KS 66062",KS,66062.0,http://www.akcconstruction.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Alliance Roofing and Siding,(913) 764-1300,,"Olathe, KS 66062",KS,66062.0,http://www.allianceroofingandsiding.com,,35 Years,no,"john@smith.com, email@domain.com","Looking for roofing services in Pearland, TX? Call Alliance Roofing Company, LLC at (281) 485-8755 for trusted local roofers and exterior solutions","https://www.facebook.com/AllianceRoofingHouston/, https://www.linkedin.com/company/alliance-roofing-company, https://www.instagram.com/Alliance_Roofing_Company",Unknown,USA,Home Services
Roofing,Overland Park KS,Ace Contracting,(913) 608-4243,,"Stilwell, KS 66085",KS,66085.0,http://acecontractingks.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Performane Roofing & Siding,(913) 827-1729,,,,,http://www.performanceroofingandsiding.com,,,no,,"Bluehost - Top rated web hosting provider - Free 1 click installs For blogs, shopping carts, and more. Get a free domain name, real NON-outsourced 24/7 support, and superior speed. web hosting provider php hosting cheap web hosting, Web hosting, domain names, front page hosting, email hosting.  We offer affordable hosting, web hosting provider business web hosting, ecommerce hosting, unix hosting.  Phone support available, Free Domain, and Free Setup.",,Unknown,USA,Home Services
Roofing,Overland Park KS,Roofing Man Inc The,(913) 381-2940,,,,,http://roofingmanincthe.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Brown Roofing & Skylights,(913) 712-0499,,,,,http://www.brownrestoration.com,,31 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Walty Roofing & Guttering,(913) 254-7155,,,,,http://waltyroofingguttering.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Firebird Construction,(816) 898-3504,,,,,http://www.winston-brown.com,,,no,,"Winston Brown solves your home improvement needs, while staying within your budget. We work with home owners in Lawrence, Topeka, and Kansas City to design, remodel and build beautiful homes.","https://www.instagram.com/winstonbrown_designbuild/, https://www.facebook.com/winstonbrowndesignbuild",Unknown,USA,Home Services
Roofing,Overland Park KS,Elagante Outdoors,(913) 999-4530,,,,,http://elaganteoutdoors.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Top Shelf Roofing,(816) 773-6486,11944 W 95th St # 228,"Lenexa, KS 66215",KS,66215.0,http://www.topshelfroofing.com,,(1),no,Error,,,,USA,Home Services
Roofing,Overland Park KS,Simon Roofing,(913) 227-0548,8365 Nieman Rd,"Lenexa, KS 66214",KS,66214.0,http://simonroofing.com,,126 Years,no,,"Need commercial roof repairs? Simon Roofing offers expert roofing services for facilities across the U.S. — fast, reliable, and performed by our own crews.","https://www.facebook.com/simonroofing/, https://www.linkedin.com/company/simon-roofing/",Unknown,USA,Home Services
Roofing,Overland Park KS,Kansas City Premium Roofing,(913) 371-2021,10000 W 75th St Ste A,"Overland Park, KS 66204",KS,66204.0,http://kansascitypremiumroofing.localsearch.com,,25 Years,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Midwest Storm Restoration - Kansas City Roofing,(913) 602-7061,8823 Bond St,"Overland Park, KS 66214",KS,66214.0,http://midwest-storm-restoration.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,American Specialty Exteriors,(913) 669-2848,15941 W 65th St # 155,"Shawnee, KS 66217",KS,66217.0,http://americanspecialtyexteriors.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Infinity Roofing & Siding,(816) 444-2500,4811 Lamar Ave,"Mission, KS 66202",KS,66202.0,https://www.infinityroofer.com,,,no,,Infinity Roofing & Siding is a family-run business with nationwide reach and 100+ years of combined experience. Get a free quote for residential or commercial roofing today!,"https://www.linkedin.com/shareArticle?mini=true&url=http%3a%2f%2fwww.infinityroofer.com%2foffers%2fwarranty%2f, https://www.linkedin.com/shareArticle?mini=true&url=http%3a%2f%2fwww.infinityroofer.com%2foffers%2ffree-storm-report-free%2f, https://www.facebook.com/sharer/sharer.php?u=http%3a%2f%2fwww.infinityroofer.com%2foffers%2ffinancing%2f",Unknown,USA,Home Services
Roofing,Overland Park KS,mark's roofing service,(816) 506-1261,9109 W 99th Ter,"overland park, KS 66212",KS,66212.0,http://marksroofingservice.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,Roof KC.Com,(913) 383-0083,10540 Marty St,"Overland Park, KS 66212",KS,66212.0,http://roofkccom.localsearch.com,,,no,,,,Unknown,USA,Home Services
Roofing,Overland Park KS,"Alliance Construction Group, LLC",(913) 534-8696,Po Box 26144,"overland park, KS 66225",KS,66225.0,http://allianceconstructiongroupllc.localsearch.com,,,no,,,,Unknown,USA,Home Services
