category,state,name,phone,address,city,state.1,postal_code,website,rating,reviews,sent,emailss,email,socials,ceo_name,description,avatar_url,performance_score,crawl_status,country,group
Tire Shops,Birmingham AL,Galleria Tire,(205) 988-3433,112 David Green Rd,"Birmingham, AL 35244",AL,35244.0,http://yellowpages.com/hoover-al/mip/myers-tire-497058702,,15 Years,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Jacksonville FL,H & T Auto Inc,(904) 376-0198,4038 Saint Augustine Rd,"Jacksonville, FL 32207",FL,32207.0,http://htautoincfl.localsearch.com,,10 Years,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,S & S Auto Body,(773) 737-1884,5840 S Western Ave,"Chicago, IL 60636",IL,60636.0,http://sandsautobodychicago.com/contact.php,,,no,,tsulich@sandsautobodychicago.com,,,,,70,success,USA,Auto Services
Car Transport,San Francisco CA,Accord Export Lines,(415) 821-0800,640 Cesar Chavez,"San Francisco, CA 94124",CA,94124.0,http://www.accordx.com,,33 Years,no,,sales@accordx.com,,,"Accord Export Lines was stablished in 1993, a USA CoporationWith our extensive network of agents, we are professional ...",https://i0.wp.com/www.accordx.com/wp-content/uploads/2020/12/cropped-icon.png?fit=32%2C32&ssl=1,70,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Glass Usa,(502) 964-5166,5520 Fern Valley Rd,"Louisville, KY 40228",KY,40228.0,https://glassusa.com/locations/ky,,,no,,,"http://www.linkedin.com/company/glass-america, http://www.twitter.com/GlassAmerica, http://www.facebook.com/pages/Glass+America/237265438403",,"In need of auto glass, windshield replacement or repair? Find Glass America in Kentucky. We are one of the nation's largest auto glass and windshield replacement and repair businesses.",https://glassusa.com/img/favicon.png,90,success,USA,Auto Services
Auto Repair,Jacksonville FL,Unlimited Car Care Inc,(904) 503-5634,4116 N Davis St,"Jacksonville, FL 32209",FL,32209.0,http://facebook.com/login/?next=https%3a%2f%2fwww.facebook.com%2foppaintcorrection,,,no,,,"/r.php?next=https%3A%2F%2Fwww.facebook.com%2Foppaintcorrection&locale=fr_FR&display=page&entry_point=login, https://web.facebook.com/recover/initiate/?ars=facebook_login&cancel_lara_pswd=0&next=https%3A%2F%2Fwww.facebook.com%2Foppaintcorrection, https://web.facebook.com/login/?next=https%3A%2F%2Fwww.facebook.com%2Foppaintcorrection",,"Connectez-vous à Facebook pour commencer à partager et communiquer avec vos amis, votre famille et les personnes que vous connaissez.",https://static.xx.fbcdn.net/rsrc.php/yB/r/2sFJRNmJ5OP.ico,75,success,USA,Auto Services
Tire Shops,Birmingham AL,Pearson Brother,(205) 538-5361,1581 Center Point Pkwy,"Birmingham, AL 35215",AL,35215.0,http://pearsonbrother.localsearch.com,,9 Years,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Miguels Car Care,(904) 730-9302,4111 Philips Hwy,"Jacksonville, FL 32207",FL,32207.0,http://miguelscarcare.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,Mickey's Auto Body,(773) 277-8946,3056 S Millard Ave,"Chicago, IL 60623",IL,60623.0,http://mickeysautobodyil.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Indianapolis IN,Cloud,(317) 535-6274,199 N Us Highway 31,"Whiteland, IN 46184",IN,46184.0,http://cloudin.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,T K O Automotive Repair,(904) 389-7614,3200 W Beaver St,"Jacksonville, FL 32254",FL,32254.0,http://tkoautomotiverepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,Triple J Auto Body,(773) 921-7002,4731 W Rice St,"Chicago, IL 60651",IL,60651.0,http://yellowpages.com/chicago-il/mip/chi-city-auto-repair-inc-480700832,,,no,,,,,,,65,success,USA,Auto Services
Towing,Houston TX,Delta Towing,(713) 481-1199,5535 Memorial Dr Ste F-315,"Houston, TX 77007",TX,77007.0,http://deltatowing476334448.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Jacksonville Rolling Wrenches Truck Rescue,(201) 852-6118,2364 Brooklyn Rd,"Jacksonville, FL 32209",FL,32209.0,http://jacksonvillerollingwrenchestruckrescue.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,Hometown Wrecker Service,(832) 723-5644,6125 Industrial Way,"Houston, TX 77011",TX,77011.0,http://hometownwreckerservice.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,New World Auto Service & Repair,(770) 455-3303,3828 Stewart Rd,"Atlanta, GA 30340",GA,30340.0,http://newworldautoservicerepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,Midas Auto Service Experts,(317) 293-8847,3650 Lafayette Rd,"Indianapolis, IN 46222",IN,46222.0,http://www.midas.com,,,no,,"Home-ServicesImage-2025_m@2x.webp, Credit-Photo_m@2x.webp, LLTG-Logo-Blue-FR@1x.webp","https://www.instagram.com/midasofficial, https://twitter.com/midas, https://www.facebook.com/midas",,"Trust your local Midas store for Total Car Care including, brake repair, oil change, tires mufflers & exhaust and all of your auto repair needs. Schedule an appointment at Midas.com today.",https://www.midas.com/Content/Images/Icons/favicon.ico,65,success,USA,Auto Services
Auto Body Shops,Chicago IL,Performance Auto Body Center,(312) 829-2900,2233 W Grand Ave,"Chicago, IL 60612",IL,60612.0,http://performanceautobodycenteril.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,J & K Auto Service,(770) 676-0704,7068 Buford Hwy NE,"Atlanta, GA 30340",GA,30340.0,http://jkautoservicega.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,Midas Auto Service Experts,(317) 353-6216,851 N Shadeland Ave,"Indianapolis, IN 46219",IN,46219.0,http://www.midas.com,,,no,,"Home-ServicesImage-2025_m@2x.webp, Credit-Photo_m@2x.webp, LLTG-Logo-Blue-FR@1x.webp","https://www.instagram.com/midasofficial, https://twitter.com/midas, https://www.facebook.com/midas",,"Trust your local Midas store for Total Car Care including, brake repair, oil change, tires mufflers & exhaust and all of your auto repair needs. Schedule an appointment at Midas.com today.",https://www.midas.com/Content/Images/Icons/favicon.ico,75,success,USA,Auto Services
Auto Body Shops,Chicago IL,Payless Auto Body,(773) 424-0322,5625 S Western Ave,"Chicago, IL 60636",IL,60636.0,http://paylessautobody.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,Midas Auto Service Experts,(317) 981-7093,6184 N Keystone Ave,"Indianapolis, IN 46220",IN,46220.0,http://www.midas.com,,,no,,"Home-ServicesImage-2025_m@2x.webp, Credit-Photo_m@2x.webp, LLTG-Logo-Blue-FR@1x.webp","https://www.instagram.com/midasofficial, https://twitter.com/midas, https://www.facebook.com/midas",,"Trust your local Midas store for Total Car Care including, brake repair, oil change, tires mufflers & exhaust and all of your auto repair needs. Schedule an appointment at Midas.com today.",https://www.midas.com/Content/Images/Icons/favicon.ico,75,success,USA,Auto Services
Towing,Houston TX,A ALL NITE WRECKER,(713) 697-1830,8111 Eastex,"Houston, TX 77093",TX,77093.0,https://www.wrecker.cc/company-all-nite-wrecker-storage-in-houston-tx-16351,,,no,,,,,"Jesse Tanner the Owner of A-All-Nite Wrecker & Storage, the Wrecker Service in 8111 Eastex Fwy, the Houston, the Texas 77093.",https://www.wrecker.cc/sites/wrecker.cc/files/favicons/apple-touch-icon.png,70,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Ai Glass,(502) 657-4417,5530 Shepherdsville Rd,"Louisville, KY 40228",KY,40228.0,http://aiglass.com,,,no,,"support@themehats.com, info@aiglass.com",https://www.linkedin.com/company/american-insulated-glass/,,,http://aiglass.com/favicon.ico,65,success,USA,Auto Services
Towing,Houston TX,Dez Towing & Recovery,(713) 992-8869,8409 Melrose Rd,"Houston, TX 77022",TX,77022.0,http://deztowingrecovery.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Wholesale Tires,Denver CO,Panther Tire Co Inc,(303) 781-3601,3273 S Platte River Dr,"Denver, CO 80223",CO,80223.0,http://panthertirecoincco.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Classic 73 Garage,(470) 545-7570,5042 Winters Chapel Rd Ste A,"Atlanta, GA 30360",GA,30360.0,http://classic73garage.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Transport,San Francisco CA,Automobile Loaders,(510) 562-9100,975 66th Ave,"Oakland, CA 94621",CA,94621.0,http://automobileloaders.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,C and S Automotive Services,(904) 527-8274,5905 Moncrief Rd,"Jacksonville, FL 32209",FL,32209.0,http://candsautomotiveservices.localsearch.com,,11 Years,no,,,,,,,50,success,USA,Auto Services
Car Wheels,Memphis TN,Goodyear Auto Service Center,(662) 342-6021,301 Stateline Rd W,"Southaven, MS 38671",MS,38671.0,http://goodyearautoservicecenter502630136.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,"Downtown Wrecker Services, Inc.",(713) 224-0413,3611 Gulf Fwy,"Houston, TX 77003",TX,77003.0,http://downtownwreckerservicesinc.localsearch.com,,37 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,F A Edwards Enterprises Inc,(205) 853-5048,1657 Center Point Pkwy,"Birmingham, AL 35215",AL,35215.0,http://faedwardsenterprisesinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Louisville KY,American Mobile Glass,(502) 366-5585,8302 National Tpke,"Louisville, KY 40214",KY,40214.0,http://americanmobileglass504650970.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Wholesale Tires,Denver CO,Sam's Club,(303) 420-7770,7370 W 52nd Ave,"Arvada, CO 80002",CO,80002.0,https://www.samsclub.com,,(3),no,,,,,,https://www.samsclub.com/favicon.ico,60,success,USA,Auto Services
Car Detailing,Indianapolis IN,DR Autologic,(317) 286-3184,3800 N State Road 267 Ste A,"Brownsburg, IN 46112",IN,46112.0,http://drautologic.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,Boss Truck Shop,(317) 780-2675,1724 W Thompson Rd,"Indianapolis, IN 46217",IN,46217.0,http://www.bosstruckshops.com,,61 Years,no,,,"https://www.facebook.com/bosstruckshops/, https://www.linkedin.com/company/bosstruckshops",,,https://bosstruckshops.com/wp-content/uploads/2023/01/cropped-boss-truck-shop-logo-blue-32x32.png,55,success,USA,Auto Services
Auto Parts,Indianapolis IN,Meineke Car Care Center,(317) 614-0771,8410 E Washington St,"Indianapolis, IN 46219",IN,46219.0,https://www.meineke.com/locations/in/indianapolis-940,,35 Years,no,,Meineke0940@gmail.com,"https://www.facebook.com/meinekecarcareusa, https://www.instagram.com/meinekecarcare/",,"Need quality auto repair in or near Indianapolis, IN? Meineke #940 has skilled mechanics ready to help. Get directions and stop by for service today!",https://www.meineke.com/favicon.ico,75,success,USA,Auto Services
Car Detailing,Indianapolis IN,4th St Car Key Replacement,(317) 342-3026,110 S 4th St,"Zionsville, IN 46077",IN,46077.0,http://4thstcarkeyreplacement.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,Southern Rubber Tire PRO,(205) 322-4654,917 6th Ave,"Birmingham, AL 35228",AL,35228.0,http://southernrubbertirepros.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Europe Car Service,(770) 671-8377,1260 Dunwoody Village Pkwy,"Atlanta, GA 30338",GA,30338.0,http://juno.com,,,no,,,,,,http://juno.com/static/start/view/img/icon/webicon_j.ico,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Mr Bill's Automotive,(904) 503-3380,2300 Jernigan Rd,"Jacksonville, FL 32207",FL,32207.0,http://yellowpages.com/jacksonville-fl/mip/rainbow-muffler-451058068,,13 Years,no,,,,,,,50,success,USA,Auto Services
Auto Parts,Indianapolis IN,McKinney Auto Service & Transmission,(317) 297-1474,4451 Lafayette Blvd,"Indianapolis, IN 46254",IN,46254.0,https://autoandfleetrepair.com,,76 Years,no,,,,,"McKinney Transmission: Expert auto repair in Indianapolis, IN. Specializing in transmission services, diagnostics, and maintenance for all vehicle makes and models.",https://cdn.durable.co/getty/35KJCbCbnYUY7nvdOBDzBErdHjnZ2rr0T4DeM8MTBaOQTl4SyeXJSC2y1OCShilA.jpeg,70,success,USA,Auto Services
Auto Parts,Indianapolis IN,Meineke Car Care Center,(317) 762-0176,7352 Pendleton Pike,"Indianapolis, IN 46226",IN,46226.0,https://www.meineke.com/locations/in/indianapolis-1143,,32 Years,no,,Meineke1143@gmail.com,"https://www.facebook.com/meinekecarcareusa, https://www.instagram.com/meinekecarcare/",,"Need quality auto repair in or near Indianapolis, IN? Meineke #1143 has skilled mechanics ready to help. Get directions and stop by for service today!",https://www.meineke.com/favicon.ico,75,success,USA,Auto Services
Tire Shops,Birmingham AL,Pee Wees Tires,(205) 637-0242,1904 Center Point Pkwy,"Birmingham, AL 35215",AL,35215.0,http://peeweestires.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Citywide Auto Repair,(904) 503-2921,6931 Lillian Rd Ste 5,"Jacksonville, FL 32211",FL,32211.0,http://citywideautorepairfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,Speedy Tire & Service,(205) 202-2107,,"Birmingham, AL 35215",AL,35215.0,https://speedytireandservice.com,,,no,,,,,,,60,success,USA,Auto Services
Tire Shops,Birmingham AL,Lee-Rodgers Tire,(205) 986-0138,311 Richard Arrington Jr Blvd S,"Birmingham, AL 35233",AL,35233.0,http://www.leerodgerstire.net,,104 Years,no,,,,,,,50,success,USA,Auto Services
Car Transport,San Francisco CA,Allstar Transport Inc,(510) 635-8292,8724 G St,"Oakland, CA 94621",CA,94621.0,http://allstartransportinc.com,,,no,,,,,,,0,error,USA,Auto Services
Automotive Machine Shops,San Jose CA,Encore Machining,(408) 281-8028,180 Lewis Rd,"San Jose, CA 95111",CA,95111.0,http://www.encoremachining.com,,31 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Chicago IL,Edward Auto Body Shop,(773) 309-8210,831 N Kilpatrick Ave,"Chicago, IL 60651",IL,60651.0,http://edwardautobodyshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Wholesale Tires,Denver CO,Firestone Complete Auto Care,(303) 214-1760,Bldg 1 Stop 17,"Buckley Afb, CO 80011",CO,80011.0,http://www.firestonecompleteautocare.com/locate/display-map/?p=1&events=event1&navZip=80011,,,no,,,,,,,60,success,USA,Auto Services
Automotive Machine Shops,San Jose CA,Acuran Precision,(408) 428-9415,2290 Ringwood Ave,"San Jose, CA 95131",CA,95131.0,http://acuranprecision3247349.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Lambert Glass Company Inc,(502) 937-3300,7680 Dixie Hwy,"Louisville, KY 40258",KY,40258.0,http://lambertglasscompanyinc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,Durrell Tire & Auto Inc,(205) 854-5518,9861 Parkway E,"Birmingham, AL 35215",AL,35215.0,https://www.durrelltireandauto.com/Contact,,24 Years,no,,,,,,,60,success,USA,Auto Services
Towing,Houston TX,Her Towing,(832) 200-5158,1177 West Loop S,"Houston, TX 77027",TX,77027.0,http://hertowing.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,A1 Quality Motors,(904) 361-3656,6931 Lillian Rd Ste 2,"Jacksonville, FL 32211",FL,32211.0,http://a1qualitymotors.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Fire Studio & Gallery,(502) 690-7014,11300 Westport Rd,"Louisville, KY 40241",KY,40241.0,https://firestudioandgallery.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Louisville Plate Glass Co,(502) 459-6655,4301 Chefs Way,"Louisville, KY 40218",KY,40218.0,http://louisvilleplateglasscompany.com,,10 Years,no,,,,,,,50,success,USA,Auto Services
Car Transport,San Francisco CA,R B TOWING &TRANSPORTATION,(510) 224-0522,3475 Champion St,"Oakland, CA 94602",CA,94602.0,http://rbtowingtransportation.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,Doughbelly's,(281) 999-1736,418 Beaver Bend Rd,"Houston, TX 77037",TX,77037.0,http://yellowpages.com/houston-tx/mip/doughbellys-17071868,,,no,,,,,,,65,success,USA,Auto Services
Auto Repair,Jacksonville FL,Mobile Service Industries,(904) 398-4102,2226 Jernigan Rd,"Jacksonville, FL 32207",FL,32207.0,http://mobileserviceindustries.localsearch.com,,30 Years,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Indianapolis IN,1st St Car Key Extraction,(317) 218-7859,41 1st St SE,"Carmel, IN 46032",IN,46032.0,http://1ststcarkeyextraction.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Prestige,(502) 933-9800,4000 Iron Horse Way,"Louisville, KY 40272",KY,40272.0,http://prestigeglassrva.com,,,no,,,,,,http://nebula.wsimg.com/e089936767d30bbc90b842664353ce2e?AccessKeyId=BCBD858CA6F9BF6E2A0E&disposition=0&alloworigin=1,50,success,USA,Auto Services
Towing,Houston TX,Meyerland Towing & Recovery,(281) 901-5665,2910 Holmes Rd,"Houston, TX 77051",TX,77051.0,http://meyerlandtowingrecovery.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Speedy Mobile Mechanic Service,(678) 876-8681,,"Decatur, GA 30032",GA,30032.0,http://speedymobilemechanicservicega.localsearch.com,,(1),no,,,,,,,50,success,USA,Auto Services
Car Transport,San Francisco CA,Volikos Enterprises,(650) 952-3656,999 7th Ave,"San Bruno, CA 94066",CA,94066.0,http://volikosenterprises.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,RD King Enterprises Ltd,(713) 692-5600,36 Tidwell Rd,"Houston, TX 77022",TX,77022.0,http://rdkingenterprisesltd.localsearch.com,,14 Years,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Indianapolis IN,R.A Car Detailing,(317) 946-6794,1321 Laurel Oak Dr,"Avon, IN 46123",IN,46123.0,http://racardetailing.localsearch.com,,12 Years,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,Tire Toters,(205) 637-6565,1819 Grants Mill Rd,"Birmingham, AL 35210",AL,35210.0,http://tiretoters.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Transport,San Francisco CA,NEW SEASON MEDICAL TRANSPORTATION,(510) 406-7201,254 Oakland Ave,"Oakland, CA 94611",CA,94611.0,http://newseasonmedicaltransportation.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Ouiton's Auto Shop,(678) 895-7668,,"Stone Mountain, GA 30088",GA,30088.0,http://ouitonsautoshopga.localsearch.com,,(3),no,,,,,,,50,success,USA,Auto Services
Towing,Houston TX,Safeway Road Services & Towing INC,(713) 377-1700,5757 Westheimer Rd,"Houston, TX 77057",TX,77057.0,http://safewayroadservicestowinginc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,MasterTech G Mobile Services,(404) 556-4159,,"Tucker, GA 30085",GA,30085.0,http://mastertechgmobileservices.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,One Stop Car Shop,(904) 738-7164,8007 N Main St,"Jacksonville, FL 32208",FL,32208.0,http://onestopcarshopfl.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,J & C Auto Body Inc,(773) 267-7719,4023 N Elston Ave,"Chicago, IL 60618",IL,60618.0,http://jcautobodyincil.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Repair,Jacksonville FL,Maelo's Auto Repair,(904) 613-3618,2300 Jernigan Rd,"Jacksonville, FL 32207",FL,32207.0,http://maelosautorepair.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Car Wheels,Memphis TN,M Coleman Inc,(662) 393-7700,8108 Highway 51 N,"Southaven, MS 38671",MS,38671.0,http://mcolemaninc.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,PRO Auto Body Shop,(773) 463-4700,4735 N Pulaski Rd,"Chicago, IL 60630",IL,60630.0,http://proautobodyshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Tire Shops,Birmingham AL,Bama Tires,(205) 854-2039,1657 Center Point Pkwy,"Birmingham, AL 35215",AL,35215.0,,,,no,,,,,,,0,error,USA,Auto Services
Auto Parts,Indianapolis IN,Indianapolis LINE-X and Millennium Linings West,(317) 209-8000,905 N Raceway Rd Suite A,"Indianapolis, IN 46234",IN,46234.0,https://www.millenniumlinex.com,,(9),no,,,,,,,60,success,USA,Auto Services
Car Transport,San Francisco CA,Seidell Roadside Service & Towing,(510) 237-7288,645 S 32nd St,"Richmond, CA 94804",CA,94804.0,http://sinclairoil.com,,60 Years,no,,,,,,,50,success,USA,Auto Services
Car Detailing,Indianapolis IN,Crew Carwash,(317) 858-7745,1275 N Green St,"Brownsburg, IN 46112",IN,46112.0,http://crewcarwash.com,,,no,,,,,,,50,success,USA,Auto Services
Auto Body Shops,Chicago IL,OK Auto Repair & Body Shop Inc,(773) 274-2737,1712 W Pratt Blvd,"Chicago, IL 60626",IL,60626.0,http://okautorepairbodyshopinc.localsearch.com,,36 Years,no,,,,,,,60,success,USA,Auto Services
Car Detailing,Indianapolis IN,Detail Doctors,(317) 500-4738,10350 Parkshore Dr,"Fishers, IN 46038",IN,46038.0,https://www.detaildoctors-indy.com,,4 Years,no,,user@domain.com,"https://www.instagram.com/detaildoctors_indy/, https://www.facebook.com/profile.php?id=100083874357366",,"Detail Doctors is a professional mobile car detailing service providing 
full detailing services including interior & exterior detail, wax coating 
and more!",https://images.squarespace-cdn.com/content/v1/62b39d14232bd46362e39bdc/f5dff4aa-beb0-4ef3-ad53-b89f1f9054ad/favicon.ico,85,success,USA,Auto Services
Towing,Houston TX,Gosser's Wrecker Service,(281) 760-2296,3007 E Park at Fairdale,"Houston, TX 77057",TX,77057.0,http://gosserswreckerservice.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,LVC Auto Repair,(770) 729-1169,6460 Buford Hwy NE,"Atlanta, GA 30340",GA,30340.0,http://maaco.com/locations/ga/doraville-12127/?utm_medium=bry&utm_source=yellowpages&utm_campaign=m2127,,28 Years,no,,,"https://twitter.com/maaco, https://www.facebook.com/MaacoUSA/, https://www.instagram.com/maaconorthamerica/?hl=en",,This page could not be found.,,65,success,USA,Auto Services
Auto Repair,Jacksonville FL,Dealer Vehicle Accessories,(904) 425-6398,5262 Longleaf St,"Jacksonville, FL 32209",FL,32209.0,http://dealervehicleaccessories.localsearch.com,,22 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Chicago IL,Torrence Auto Body,(773) 374-0697,10968 S Torrence Ave,"Chicago, IL 60617",IL,60617.0,http://torrenceautobody.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Auto Glass Repair,Louisville KY,Action Auto Glass,(502) 495-2880,,"Louisville, KY 40218",KY,40218.0,http://actionautoglassky.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Towing,Houston TX,Any Wrecker Service,(713) 666-2886,6034 Bellaire Blvd,"Houston, TX 77081",TX,77081.0,http://anywreckerservicetx.localsearch.com,,,no,,,,,,,60,success,USA,Auto Services
Car Wheels,Memphis TN,Goodman Tire and Auto Inc,(662) 536-6152,3076 Goodman Rd W,"Horn Lake, MS 38637",MS,38637.0,http://yellowpages.com/horn-lake-ms/mip/gateway-tire-service-center-130491,,,no,,,,,,,65,success,USA,Auto Services
Auto Body Shops,Chicago IL,P & J Super Auto & Body Shop,(773) 764-1994,6809 N Clark St,"Chicago, IL 60626",IL,60626.0,http://pjsuperautobodyshop.localsearch.com,,,no,,,,,,,50,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Express Automotive Inc,(404) 600-4166,,,,,http://atlantatowing.com,,13 Years,no,,info@atlantatowing.com,,,"Fast, reliable Atlanta towing service available 24/7. Emergency towing, roadside assistance, flatbed service. Licensed & insured. Call (404) 555-TOWING",http://atlantatowing.com/assets/favicon.png,70,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,United Rentals – Customer Equipment Solutions,(404) 282-8558,3990 Jonesboro Rd,"Forest Park, GA 30297",GA,30297.0,https://www.unitedrentals.com/locations/ga/forest-park/equipment-service-maintenance/74m?utm_source=otheryext&utm_medium=distrib&utm_campaign=yext,,,no,,,,,,,75,success,USA,Auto Services
Auto Parts,Indianapolis IN,Meineke Car Care Center,(317) 285-0618,3702 W 86th St,"Indianapolis, IN 46268",IN,46268.0,https://www.meineke.com/locations/in/indianapolis-704,,34 Years,no,,meinekebrian@yahoo.com,"https://www.facebook.com/meinekecarcareusa, https://www.instagram.com/meinekecarcare/",,"Need quality auto repair in or near Indianapolis, IN? Meineke #704 has skilled mechanics ready to help. Get directions and stop by for service today!",https://www.meineke.com/favicon.ico,85,success,USA,Auto Services
Auto Glass Repair,Louisville KY,"Glass Concept, Inc",(502) 479-7700,8808 High Point Cir,"Louisville, KY 40299",KY,40299.0,https://www.aglassconcept.com,,,no,,"8eb368c655b84e029ed79ad7a5c1718e@sentry.wixpress.com, main@yuriyshevchenko.com, bfb679c754744c58a7374ee6e25cfc13@sentry.wixpress.com","https://www.facebook.com/share/19mMscSQQJ/?mibextid=wwXIfr, https://www.instagram.com/yuriysglass/",,,https://static.parastorage.com/client/pfavico.ico,65,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,Precision Auto Tech,(770) 416-6163,6460 Buford Hwy NE,"Atlanta, GA 30340",GA,30340.0,https://adsct.com/ad/6460-buford-hwy-ne/precision-auto-tech?id=149349,,34 Years,no,,"info@adsct.com, someone@someone.com","https://www.facebook.com/Adsct-classified-111066184568634/?ref=pages_you_manage, https://twitter.com/adsctcIassified, https://www.instagram.com/adsctusaclassified/",,"Precision Auto Tech in 6460 Buford Hwy NE Ste 5cAtlanta, GA 30340. Free classified ads from the best classifieds site in the 6460 Buford Hwy NE Ste 5cAtlanta, GA 30340, Buy, sell, rent items, cars, properties, and find or offer jobs in your area.",https://www.adsct.com/assets/favicon.ico,75,success,USA,Auto Services
Auto Glass Repair,Louisville KY,AG Glass & Mirror,(502) 479-0208,13707 Aiken Rd,"Louisville, KY 40245",KY,40245.0,http://agglass.com,,,no,,,"https://www.facebook.com/agglass.mirror/, https://www.instagram.com/agglass.mirror/",,,,55,success,USA,Auto Services
Remanufactured Engines,Atlanta GA,DT Auto Service,(404) 288-0968,1805 Glenvale Pl,"Decatur, GA 30032",GA,30032.0,http://yellowpages.com/decatur-ga/mip/columbia-auto-services-11508932,,(1),no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Chicago IL,Guy & Sons Auto Rebuilders Inc,(312) 421-4700,1050 W Van Buren St,"Chicago, IL 60607",IL,60607.0,http://yellowpages.com/chicago-il/mip/midas-auto-service-experts-577231,,64 Years,no,,,,,,,60,success,USA,Auto Services
Auto Body Shops,Chicago IL,Kc Body Shop Supply,(773) 306-2805,6027 S Kedzie Ave,"Chicago, IL 60629",IL,60629.0,http://www.kcbodyshopsupply.com,,20 Years,no,,,,,,,60,success,USA,Auto Services
